"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"705",-1030.85,-5.81876,1.82126,0.961723,0.420853,2.72049,0.703945,0.892918,1.48785,1,0,1,705,705
"706",-1023.34,-0.998512,1.81082,0.985703,0.367084,2.7183,0.634501,0.926684,1.49618,1,0,1,706,706
"707",-1059.16,-4.87458,1.784,1.06533,0.338589,2.76066,0.580109,0.897003,1.46481,1,0,1,707,707
"708",-1024.9,-3.70955,1.78401,0.993335,0.398,2.83377,0.623081,0.918182,1.42892,1,0,1,708,708
"709",-1027.64,-6.4241,1.85461,0.987231,0.354659,2.75202,0.569687,0.919365,1.54339,1,0,1,709,709
"710",-1023.69,-4.91588,1.83504,1.0735,0.352449,2.63461,0.595019,0.994013,1.46964,1,0,1,710,710
"711",-1022.65,-1.96266,1.8555,1.01003,0.371302,2.77574,0.601772,0.921152,1.48907,1,0,1,711,711
"712",-1059,-4.92781,1.81067,1.00313,0.287461,2.8983,0.614202,0.936264,1.44143,1,0,1,712,712
"713",-1023.72,-3.09195,1.76065,0.99015,0.378145,2.70174,0.664368,0.963873,1.45501,1,0,1,713,713
"714",-1027.97,-1.99191,1.84942,0.968777,0.383533,2.67888,0.625929,0.925242,1.46321,1,0,1,714,714
"715",-1023.29,-1.53604,1.8025,1.00439,0.32407,2.69793,0.605283,0.941709,1.50295,1,0,1,715,715
"716",-1031.6,-4.5389,1.7513,1.00676,0.400272,2.7502,0.583666,1.01881,1.48451,1,0,1,716,716
"717",-1023.48,-2.55178,1.82819,1.01589,0.33604,2.62038,0.580684,0.942117,1.45048,1,0,1,717,717
"718",-1022.29,-0.756062,1.80171,0.983195,0.38488,2.77236,0.619719,0.925447,1.4788,1,0,1,718,718
"719",-1027.97,-8.58371,1.83042,0.950141,0.250129,2.79089,0.668758,0.986136,1.49782,1,0,1,719,719
"720",-1023.04,-2.81765,1.82134,0.960235,0.352804,2.84998,0.600663,0.996936,1.45248,1,0,1,720,720
"721",-1022.66,-2.01794,1.79742,0.999583,0.333595,2.63147,0.585851,0.990775,1.47318,1,0,1,721,721
"722",-1023.82,-1.56042,1.7983,1.0258,0.356799,2.71288,0.572811,0.969701,1.48447,1,0,1,722,722
"723",-1024.05,-1.47801,1.82301,1.00052,0.384982,2.68384,0.597571,0.934982,1.44092,1,0,1,723,723
"724",-1027.1,-3.16106,1.78319,0.962857,0.364204,2.64696,0.66109,0.985023,1.45694,1,0,1,724,724
"725",-1023.71,-3.00816,1.83944,1.03153,0.301706,2.66846,0.609959,0.988085,1.46775,1,0,1,725,725
"726",-1028.09,-3.19735,1.84485,0.959352,0.321584,2.68906,0.621938,0.987589,1.44238,1,0,1,726,726
"727",-1022.05,-0.420328,1.80461,1.00865,0.358665,2.73958,0.601226,0.928196,1.47408,1,0,1,727,727
"728",-1026.19,-2.83803,1.81565,0.953153,0.413507,2.7575,0.615881,0.918647,1.49923,1,0,1,728,728
"729",-1025.86,-2.60642,1.80974,1.00747,0.366106,2.62552,0.635031,0.959076,1.4329,1,0,1,729,729
"730",-1024.8,-3.28891,1.83963,1.03166,0.36994,2.7224,0.634905,0.986532,1.42809,1,0,1,730,730
"731",-1024.04,-2.86268,1.78361,0.998116,0.390823,2.67424,0.60897,1.02538,1.45214,1,0,1,731,731
"732",-1024.13,-2.41753,1.80422,0.977113,0.340519,2.70457,0.611417,1.02967,1.45318,1,0,1,732,732
"733",-1033.37,-6.83952,1.8256,0.933844,0.428497,2.792,0.545145,0.992623,1.49832,1,0,1,733,733
"734",-1025.09,-2.31235,1.82681,0.985033,0.393314,2.70977,0.647265,1.02399,1.47521,1,0,1,734,734
"735",-1025.67,-4.0108,1.81182,1.02578,0.369323,2.67396,0.601198,0.872116,1.50378,1,0,1,735,735
"736",-1033.01,-4.70163,1.85209,0.946209,0.402084,2.66138,0.671845,0.976978,1.48259,1,0,1,736,736
"737",-1023.18,-1.2647,1.82753,0.985537,0.392169,2.77691,0.585715,0.923632,1.46248,1,0,1,737,737
"738",-1025.86,-3.08876,1.82719,1.02346,0.41981,2.64274,0.639787,0.914695,1.45347,1,0,1,738,738
"739",-1026.12,-1.79286,1.82801,1.00246,0.380187,2.63004,0.641993,0.924729,1.46474,1,0,1,739,739
"740",-1023.85,-2.17469,1.79296,1.00923,0.411722,2.77833,0.61324,1.01427,1.47806,1,0,1,740,740
"741",-1024.49,-3.65937,1.77714,1.0089,0.384707,2.61529,0.625266,1.02294,1.46975,1,0,1,741,741
"742",-1024.13,-1.72996,1.7982,0.961221,0.345931,2.72117,0.619176,0.921073,1.45053,1,0,1,742,742
"743",-1023.32,-1.34972,1.81661,1.00424,0.326546,2.78756,0.59035,0.955282,1.44839,1,0,1,743,743
"744",-1045.6,-2.94419,1.80509,0.995511,0.292426,2.807,0.581206,0.990655,1.47627,1,0,1,744,744
"745",-1028.03,-6.16357,1.80944,1.05071,0.358695,2.69657,0.666865,0.88383,1.42731,1,0,1,745,745
"746",-1034.12,-6.47442,1.83523,0.995737,0.474199,2.61148,0.63773,0.884306,1.45059,1,0,1,746,746
"747",-1022.89,-2.37402,1.83641,1.0073,0.298672,2.75809,0.57638,0.963497,1.47577,1,0,1,747,747
"748",-1024.14,-2.06467,1.79639,1.00261,0.368978,2.74728,0.571313,0.897599,1.46664,1,0,1,748,748
"749",-1024.73,-4.31974,1.8713,1.03871,0.417631,2.79598,0.593354,0.977586,1.46675,1,0,1,749,749
"750",-1026.31,-3.40542,1.79629,0.981397,0.334351,2.66749,0.606431,0.882322,1.50142,1,0,1,750,750
"751",-1058.67,-3.87423,1.84149,1.05691,0.349388,2.83427,0.639793,0.970484,1.45411,1,0,1,751,751
"752",-1022.79,-1.63694,1.80592,1.00433,0.319999,2.67975,0.598047,0.962282,1.49995,1,0,1,752,752
"753",-1022.71,-1.50919,1.81961,1.00389,0.422831,2.81112,0.609873,0.942239,1.48089,1,0,1,753,753
"754",-1024.76,-1.66171,1.80973,0.973759,0.359369,2.67122,0.587893,0.907563,1.4666,1,0,1,754,754
"755",-1024.46,-1.79292,1.82264,0.990859,0.341401,2.64256,0.625604,0.999805,1.48797,1,0,1,755,755
"756",-1024.24,-1.71449,1.79559,1.00386,0.337674,2.74356,0.619829,0.894571,1.48329,1,0,1,756,756
"757",-1022.63,-1.13929,1.81843,1.00274,0.31342,2.76668,0.609321,0.976603,1.46054,1,0,1,757,757
"758",-1023.75,-2.38759,1.78483,0.959517,0.349295,2.80874,0.626811,0.957133,1.49725,1,0,1,758,758
"759",-1024.66,-3.5965,1.82182,1.02758,0.325741,2.72761,0.538648,0.941606,1.46329,1,0,1,759,759
"760",-1057.04,-2.51095,1.8183,1.04407,0.382135,2.83873,0.637714,0.938171,1.47256,1,0,1,760,760
"761",-1025.51,-2.52475,1.80552,0.969961,0.427307,2.73192,0.65268,0.914516,1.46861,1,0,1,761,761
"762",-1026.06,-2.60229,1.79268,0.955466,0.386648,2.72499,0.5715,0.980505,1.48851,1,0,1,762,762
"763",-1057.62,-1.5286,1.81894,1.00833,0.352052,2.85977,0.603303,0.934063,1.47381,1,0,1,763,763
"764",-1024.78,-2.81705,1.86035,0.990978,0.382502,2.72866,0.607975,1.00063,1.502,1,0,1,764,764
"765",-1027.78,-2.63783,1.82751,0.972013,0.341599,2.60073,0.596581,0.951454,1.45087,1,0,1,765,765
"766",-1022.33,-2.37953,1.80438,1.04857,0.357552,2.65251,0.60276,0.950919,1.45559,1,0,1,766,766
"767",-1022.81,-1.74311,1.79364,1.03539,0.383256,2.7038,0.594697,0.977329,1.45773,1,0,1,767,767
"768",-1023.61,-1.34756,1.83681,0.993464,0.39681,2.75221,0.591376,0.986064,1.45731,1,0,1,768,768
"769",-1045.45,-4.19526,1.8317,1.03918,0.326345,2.78051,0.629835,0.998645,1.4272,1,0,1,769,769
"770",-1026.48,-3.20811,1.84274,1.00465,0.326423,2.58742,0.602314,0.969848,1.45409,1,0,1,770,770
"771",-1059.33,-2.50103,1.80156,1.02952,0.353502,2.79621,0.555022,0.955531,1.47521,1,0,1,771,771
"772",-1024.63,-3.18969,1.8435,1.00162,0.341419,2.80397,0.644278,0.945346,1.42719,1,0,1,772,772
"773",-1030.53,-5.86005,1.82964,0.957552,0.398104,2.87174,0.539826,0.976453,1.49528,1,0,1,773,773
"774",-1026.58,-1.92456,1.81326,0.974035,0.399501,2.66116,0.611773,0.989601,1.44906,1,0,1,774,774
"775",-1023.21,-2.63147,1.80729,0.968748,0.317999,2.82834,0.603053,0.926106,1.44661,1,0,1,775,775
"776",-1047.44,-5.02947,1.80102,0.999477,0.303615,2.82613,0.677322,0.898461,1.44374,1,0,1,776,776
"777",-1022.85,-0.910015,1.81834,0.976209,0.378871,2.75577,0.6036,0.992139,1.48164,1,0,1,777,777
"778",-1024.05,-1.56569,1.83373,0.968174,0.406172,2.77659,0.60351,0.973003,1.4819,1,0,1,778,778
"779",-1025.6,-4.27433,1.85693,1.01916,0.383073,2.78236,0.694687,0.972654,1.45604,1,0,1,779,779
"780",-1029.49,-4.80282,1.81498,0.952466,0.457471,2.72334,0.660638,0.908756,1.48661,1,0,1,780,780
"781",-1023.87,-1.54796,1.79834,0.996041,0.315549,2.71874,0.646267,0.94197,1.4899,1,0,1,781,781
"782",-1029.38,-5.4741,1.85196,0.997788,0.336599,2.70427,0.680774,0.880778,1.5053,1,0,1,782,782
"783",-1025.52,-4.28376,1.87327,1.03562,0.378222,2.6471,0.633914,0.971202,1.49382,1,0,1,783,783
"784",-1023.55,-2.91158,1.81911,0.951963,0.331902,2.8102,0.565794,0.954658,1.476,1,0,1,784,784
"785",-1024.34,-2.55823,1.80689,0.979289,0.324203,2.79882,0.559373,0.922682,1.47554,1,0,1,785,785
"786",-1023.99,-1.44374,1.82346,1.01786,0.353473,2.65006,0.649334,0.957892,1.46609,1,0,1,786,786
"787",-1022.49,-1.62653,1.83811,1.02537,0.378859,2.7381,0.590613,0.925576,1.45523,1,0,1,787,787
"788",-1034.41,-7.58906,1.87947,0.986865,0.36041,2.54503,0.559262,0.947676,1.44635,1,0,1,788,788
"789",-1026.8,-3.49569,1.80954,0.951755,0.438863,2.76383,0.630937,0.906086,1.46895,1,0,1,789,789
"790",-1022.15,-0.459589,1.81321,1.00493,0.357113,2.67147,0.612297,0.960973,1.48067,1,0,1,790,790
"791",-1025.45,-3.58189,1.80713,1.04214,0.313457,2.67407,0.591085,0.983352,1.50498,1,0,1,791,791
"792",-1033.38,-6.26936,1.80299,0.973414,0.338223,2.53308,0.673744,0.926557,1.49908,1,0,1,792,792
"793",-1025.28,-2.32973,1.79871,0.990474,0.380171,2.65175,0.665648,0.975225,1.49419,1,0,1,793,793
"794",-1024.68,-1.74444,1.81202,0.98499,0.334215,2.8232,0.583011,0.937317,1.49207,1,0,1,794,794
"795",-1025.03,-3.35388,1.81083,1.02665,0.369025,2.57381,0.630071,0.937965,1.4937,1,0,1,795,795
"796",-1024.54,-2.2616,1.78973,1.0082,0.322046,2.72096,0.666717,0.950602,1.45257,1,0,1,796,796
"797",-1023.02,-1.94374,1.81145,1.0016,0.328433,2.656,0.58559,0.941776,1.5008,1,0,1,797,797
"798",-1023.87,-1.82931,1.79952,0.989203,0.363391,2.72395,0.639557,0.897806,1.45145,1,0,1,798,798
"799",-1025.55,-1.80493,1.8071,1.00748,0.330053,2.80485,0.645987,0.93393,1.44811,1,0,1,799,799
"800",-1031.5,-5.76215,1.82058,0.923419,0.336407,2.71852,0.670896,0.981754,1.44095,1,0,1,800,800
"801",-1024.89,-3.40094,1.87159,0.970733,0.328416,2.73964,0.58276,0.980235,1.48314,1,0,1,801,801
"802",-1022.68,-0.918913,1.82863,0.99515,0.374168,2.72029,0.634982,0.9726,1.4952,1,0,1,802,802
"803",-1024.11,-3.01874,1.79128,0.972523,0.319108,2.76575,0.551455,0.940676,1.473,1,0,1,803,803
"804",-1022.38,-2.27613,1.85373,1.00637,0.378621,2.82981,0.621972,0.93476,1.49171,1,0,1,804,804
"805",-1059.34,-5.92786,1.77697,1.04923,0.308166,2.78789,0.580255,0.893762,1.4423,1,0,1,805,805
"806",-1029.38,-2.46173,1.83666,0.952603,0.372696,2.65267,0.642674,0.942056,1.47815,1,0,1,806,806
"807",-1023.56,-1.60326,1.8278,1.00089,0.350883,2.63213,0.598893,0.9742,1.4919,1,0,1,807,807
"808",-1057.91,-2.61695,1.77883,1.04147,0.3754,2.77797,0.58145,0.950872,1.4586,1,0,1,808,808
"809",-1057.82,-3.25227,1.79796,1.02537,0.371479,2.82331,0.593106,0.948722,1.42644,1,0,1,809,809
"810",-1025.45,-2.86966,1.81741,0.978598,0.397037,2.69638,0.635419,0.997666,1.51477,1,0,1,810,810
"811",-1027.67,-2.63922,1.8249,1.02772,0.301898,2.76678,0.648183,0.92858,1.46157,1,0,1,811,811
"812",-1023.34,-1.85763,1.79419,1.00215,0.325958,2.74339,0.566243,0.952473,1.45445,1,0,1,812,812
"813",-1023.85,-2.27428,1.82803,0.998203,0.418292,2.81895,0.597076,0.910445,1.48207,1,0,1,813,813
"814",-1026.57,-2.72908,1.83438,0.98599,0.326725,2.88865,0.606153,0.950816,1.45827,1,0,1,814,814
"815",-1026.74,-2.93177,1.81719,0.970704,0.366136,2.64739,0.57083,0.899078,1.4609,1,0,1,815,815
"816",-1023.64,-1.53009,1.84702,0.976092,0.341672,2.75744,0.645021,0.951383,1.48238,1,0,1,816,816
"817",-1024.38,-1.60494,1.79511,0.965785,0.397388,2.70917,0.636216,0.984351,1.46698,1,0,1,817,817
"818",-1023.65,-2.13635,1.78777,1.00261,0.337552,2.60282,0.611478,0.942389,1.47253,1,0,1,818,818
"819",-1027.77,-3.82915,1.81211,1.00547,0.370202,2.67633,0.697701,0.978032,1.43988,1,0,1,819,819
"820",-1022.19,-1.12614,1.81918,1.0171,0.36962,2.72675,0.619136,0.997245,1.45368,1,0,1,820,820
"821",-1024.99,-4.46787,1.8847,1.01781,0.367135,2.71563,0.560978,0.956876,1.48008,1,0,1,821,821
"822",-1024.56,-2.82458,1.83184,1.02428,0.394503,2.695,0.561476,0.95713,1.49953,1,0,1,822,822
"823",-1024.16,-3.03331,1.80949,0.982469,0.345251,2.66531,0.550863,1.00242,1.47825,1,0,1,823,823
"824",-1033.38,-6.09432,1.81807,0.942335,0.305826,2.59177,0.630906,0.890802,1.4635,1,0,1,824,824
"825",-1035.88,-6.80991,1.78874,0.948916,0.441434,2.59477,0.645949,0.944919,1.42963,1,0,1,825,825
"826",-1023.73,-4.19869,1.82005,1.03311,0.337717,2.60533,0.587,1.02425,1.48376,1,0,1,826,826
"827",-1024.99,-3.06659,1.77084,0.98392,0.302806,2.7359,0.608792,0.996093,1.48708,1,0,1,827,827
"828",-1025.74,-4.99077,1.86648,1.04052,0.356233,2.64818,0.58584,0.904606,1.44764,1,0,1,828,828
"829",-1029.6,-8.75335,1.75285,1.04655,0.472092,2.73671,0.668136,0.920361,1.50918,1,0,1,829,829
"830",-1060.94,-5.95308,1.84875,1.00709,0.279273,2.90764,0.636355,0.979632,1.4655,1,0,1,830,830
"831",-1023.85,-2.093,1.80041,1.01206,0.303469,2.68785,0.641767,0.97937,1.46305,1,0,1,831,831
"832",-1024.15,-1.3952,1.84124,0.989555,0.357361,2.66467,0.585783,0.978307,1.4715,1,0,1,832,832
"833",-1027.02,-3.67872,1.79413,0.969974,0.282757,2.82105,0.593076,0.963002,1.48022,1,0,1,833,833
"834",-1080.63,-8.95853,1.81626,0.963873,0.335634,2.97884,0.540645,0.903842,1.44919,1,0,1,834,834
"835",-1024.19,-2.88833,1.82938,1.01677,0.31781,2.59471,0.611377,0.971299,1.48366,1,0,1,835,835
"836",-1021.94,-0.567173,1.82082,1.00875,0.356437,2.74585,0.610525,0.91844,1.46922,1,0,1,836,836
"837",-1058.52,-1.73889,1.81233,1.02761,0.32662,2.79156,0.591174,0.961359,1.49213,1,0,1,837,837
"838",-1026.18,-3.89756,1.78226,0.976704,0.350487,2.76091,0.693863,0.921885,1.4948,1,0,1,838,838
"839",-1023.79,-2.21828,1.76841,0.97952,0.367109,2.71473,0.573789,0.971559,1.46706,1,0,1,839,839
"840",-1062.51,-5.21461,1.80802,1.02764,0.393874,2.90355,0.549037,0.937938,1.45326,1,0,1,840,840
"841",-1025.38,-4.23383,1.77671,0.982186,0.326781,2.63148,0.584363,0.885935,1.46177,1,0,1,841,841
"842",-1022.47,-0.694668,1.81216,0.991247,0.339102,2.72122,0.606584,0.921699,1.48508,1,0,1,842,842
"843",-1023.97,-2.8783,1.80378,1.025,0.36026,2.73352,0.58974,0.988927,1.42691,1,0,1,843,843
"844",-1028.97,-5.24285,1.80395,1.00552,0.415197,2.60156,0.622616,1.02083,1.42884,1,0,1,844,844
"845",-1022.72,-1.01407,1.81124,0.996526,0.315708,2.67841,0.622588,0.965481,1.47409,1,0,1,845,845
"846",-1022.83,-1.60077,1.81385,0.95744,0.348659,2.78678,0.623649,0.968303,1.45243,1,0,1,846,846
"847",-1062.43,-4.52609,1.75155,0.994862,0.372462,2.853,0.566244,0.970531,1.47014,1,0,1,847,847
"848",-1024.82,-3.54703,1.80415,1.01424,0.354071,2.58094,0.589728,0.940059,1.43882,1,0,1,848,848
"849",-1024.37,-3.74395,1.8707,1.00386,0.316286,2.83579,0.631833,0.977836,1.46466,1,0,1,849,849
"850",-1027.38,-8.02737,1.83104,1.05355,0.42644,2.80282,0.689579,0.923244,1.52651,1,0,1,850,850
"851",-1024.99,-2.5345,1.7883,0.975897,0.31954,2.76765,0.615308,0.951958,1.51094,1,0,1,851,851
"852",-1021.64,-0.673994,1.79758,0.989286,0.390344,2.76935,0.625689,0.970367,1.46363,1,0,1,852,852
"853",-1032.33,-5.3877,1.78034,0.997182,0.427174,2.84587,0.617006,0.943027,1.52967,1,0,1,853,853
"854",-1027.71,-2.06894,1.84783,0.97053,0.396286,2.69304,0.614689,0.924144,1.45525,1,0,1,854,854
"855",-1026.67,-3.11968,1.79722,0.985717,0.359686,2.6844,0.655847,0.877043,1.47514,1,0,1,855,855
"856",-1022.17,-1.60403,1.8486,0.996072,0.384735,2.8004,0.627181,0.983501,1.481,1,0,1,856,856
"857",-1024.27,-3.99284,1.7651,0.978409,0.288108,2.69041,0.586501,0.947731,1.47616,1,0,1,857,857
"858",-1024.69,-1.44376,1.79849,0.990652,0.36758,2.81728,0.600677,0.981113,1.49539,1,0,1,858,858
"859",-1023.35,-2.80725,1.76829,1.0184,0.411801,2.68553,0.642607,0.93104,1.47488,1,0,1,859,859
"860",-1028.19,-4.5651,1.80732,0.960081,0.380251,2.73426,0.526893,0.983059,1.47605,1,0,1,860,860
"861",-1024.67,-2.59671,1.79055,1.00439,0.357322,2.66343,0.615265,0.881649,1.47781,1,0,1,861,861
"862",-1030.78,-6.92038,1.85715,0.949045,0.382947,2.75533,0.542662,0.879802,1.45666,1,0,1,862,862
"863",-1026.85,-3.58332,1.82312,0.954186,0.370165,2.71777,0.671203,0.985215,1.50591,1,0,1,863,863
"864",-1026.62,-2.82466,1.78614,0.96532,0.391214,2.66574,0.568019,0.968139,1.48937,1,0,1,864,864
"865",-1022.87,-1.07524,1.80533,0.994115,0.379904,2.76665,0.588858,0.91142,1.46791,1,0,1,865,865
"866",-1023.91,-2.84442,1.7652,1.00184,0.379144,2.61121,0.613099,0.953594,1.46713,1,0,1,866,866
"867",-1024.94,-1.92435,1.81734,0.976128,0.329543,2.642,0.594907,0.956764,1.44828,1,0,1,867,867
"868",-1025.43,-4.4588,1.83101,1.029,0.2924,2.68922,0.610286,1.00154,1.51019,1,0,1,868,868
"869",-1026.49,-3.19637,1.83745,0.997025,0.321257,2.59039,0.624306,0.99146,1.48206,1,0,1,869,869
"870",-1028.53,-6.66712,1.78806,0.999237,0.313272,2.73119,0.575847,0.836737,1.46799,1,0,1,870,870
"871",-1026.42,-3.64427,1.80698,0.971573,0.286378,2.70032,0.653251,0.913911,1.48127,1,0,1,871,871
"872",-1058.26,-2.90571,1.82203,1.0228,0.371572,2.89799,0.587761,0.935779,1.47482,1,0,1,872,872
"873",-1026.74,-2.9336,1.80505,0.957124,0.405007,2.77419,0.576324,0.9287,1.49886,1,0,1,873,873
"874",-1025.08,-3.05248,1.82182,1.0105,0.338309,2.62085,0.642286,0.996548,1.50287,1,0,1,874,874
"875",-1026.8,-2.74491,1.83273,0.967991,0.373462,2.69726,0.57275,0.982181,1.4387,1,0,1,875,875
"876",-1023.29,-0.834951,1.82236,0.98481,0.350076,2.67611,0.610754,0.962123,1.49269,1,0,1,876,876
"877",-1059.78,-4.1785,1.79229,0.997577,0.278886,2.86388,0.598917,0.968659,1.47362,1,0,1,877,877
"878",-1028.3,-3.43555,1.82554,0.970157,0.333286,2.66395,0.618225,0.965062,1.4216,1,0,1,878,878
"879",-1026.36,-3.4003,1.78107,0.962299,0.351846,2.82489,0.577354,0.905515,1.48114,1,0,1,879,879
"880",-1022.84,-0.777373,1.80591,0.995187,0.39981,2.71867,0.594531,0.937474,1.45974,1,0,1,880,880
"881",-1059.52,-3.76208,1.75829,0.994028,0.363658,2.85085,0.611664,1.00602,1.47881,1,0,1,881,881
"882",-1041.87,-2.60533,1.79938,1.05961,0.388146,2.72937,0.631256,0.966612,1.47438,1,0,1,882,882
"883",-1030.18,-9.47556,1.79122,0.967026,0.537599,2.77623,0.681765,0.950717,1.4339,1,0,1,883,883
"884",-1024.18,-1.90836,1.81199,0.996909,0.393739,2.72327,0.660941,0.910951,1.45605,1,0,1,884,884
"885",-1024.23,-1.9092,1.84424,1.01233,0.34307,2.71465,0.658188,0.987406,1.4671,1,0,1,885,885
"886",-1024.45,-3.98771,1.85655,0.978086,0.310727,2.82076,0.609053,0.92121,1.43971,1,0,1,886,886
"887",-1059.44,-5.73259,1.78992,1.09323,0.360019,2.73342,0.630249,0.918442,1.47075,1,0,1,887,887
"888",-1022.42,-1.14434,1.83157,0.993058,0.390088,2.7784,0.632163,0.928062,1.45551,1,0,1,888,888
"889",-1024.82,-2.75435,1.83273,0.978997,0.402262,2.73713,0.644483,0.943416,1.51551,1,0,1,889,889
"890",-1027.74,-4.48637,1.87737,1.00687,0.430137,2.75885,0.575743,0.979761,1.45916,1,0,1,890,890
"891",-1024.43,-1.79444,1.82231,1.01301,0.413169,2.64657,0.621581,0.925225,1.47519,1,0,1,891,891
"892",-1023.82,-2.86867,1.77136,0.962303,0.332466,2.80346,0.595153,0.959214,1.45286,1,0,1,892,892
"893",-1024.1,-2.43004,1.82781,0.988864,0.319441,2.76758,0.619112,0.918886,1.51007,1,0,1,893,893
"894",-1025.52,-4.25811,1.83446,0.992334,0.29816,2.62082,0.575763,0.92136,1.44628,1,0,1,894,894
"895",-1066.11,-8.18572,1.78102,1.06283,0.412738,2.90659,0.564588,0.893919,1.4803,1,0,1,895,895
"896",-1027.72,-1.78847,1.80317,0.995545,0.318948,2.80788,0.594852,0.972939,1.49579,1,0,1,896,896
"897",-1023.72,-1.69893,1.77301,0.993619,0.330615,2.75253,0.639583,0.97296,1.46713,1,0,1,897,897
"898",-1025.41,-3.80069,1.78207,0.999037,0.378636,2.59634,0.58179,0.912666,1.44803,1,0,1,898,898
"899",-1022.76,-5.07892,1.82874,0.995191,0.274217,2.66754,0.550705,0.956106,1.48022,1,0,1,899,899
"900",-1022.4,-1.539,1.84548,1.01484,0.337424,2.75469,0.595968,0.923613,1.46125,1,0,1,900,900
"901",-1028.97,-3.68073,1.82888,0.951687,0.349284,2.72079,0.673019,0.899485,1.46614,1,0,1,901,901
"902",-1023.65,-0.80365,1.7971,1.01174,0.350596,2.77301,0.620566,0.987977,1.47138,1,0,1,902,902
"903",-1027.64,-7.92771,1.84613,1.06158,0.267145,2.62972,0.59524,0.915598,1.45974,1,0,1,903,903
"904",-1060.44,-3.87908,1.82332,1.01633,0.357178,2.8668,0.612561,1.00588,1.51384,1,0,1,904,904
"905",-1025.97,-1.92769,1.85019,0.995923,0.370449,2.69448,0.646643,0.915202,1.4626,1,0,1,905,905
"906",-1027.42,-5.50647,1.87471,0.962276,0.333159,2.74085,0.549293,0.986593,1.45438,1,0,1,906,906
"907",-1028.69,-4.80393,1.83396,0.96579,0.328987,2.61807,0.633093,0.967505,1.52509,1,0,1,907,907
"908",-1024.24,-3.18913,1.80705,1.06,0.388493,2.70431,0.641608,0.968663,1.49352,1,0,1,908,908
"909",-1027.14,-6.95963,1.8795,1.06499,0.386644,2.79211,0.640329,1.01112,1.45371,1,0,1,909,909
"910",-1024.87,-1.91891,1.80644,0.999629,0.331177,2.77429,0.563094,0.92589,1.4842,1,0,1,910,910
"911",-1026.78,-5.11004,1.8319,0.942923,0.292373,2.78499,0.649009,0.908005,1.45826,1,0,1,911,911
"912",-1025.67,-5.99145,1.78799,1.06182,0.336512,2.60803,0.639363,1.02221,1.45828,1,0,1,912,912
"913",-1035.72,-7.15368,1.87365,0.99479,0.328531,2.52463,0.621548,0.919062,1.45134,1,0,1,913,913
"914",-1036.11,-6.22645,1.85592,0.94785,0.335905,2.58013,0.598464,0.977896,1.43466,1,0,1,914,914
"915",-1024.55,-4.77808,1.78808,1.01161,0.319735,2.70176,0.586505,0.980445,1.41269,1,0,1,915,915
"916",-1023.14,-1.53217,1.83532,1.01714,0.324941,2.74935,0.638815,0.97052,1.48931,1,0,1,916,916
"917",-1025.52,-3.27344,1.80118,1.00318,0.448651,2.65489,0.637574,0.981977,1.49692,1,0,1,917,917
"918",-1026.2,-3.41612,1.83957,0.960521,0.343931,2.70669,0.636232,0.99703,1.51244,1,0,1,918,918
"919",-1027.91,-4.28384,1.81264,1.00443,0.417023,2.63227,0.553319,1.00717,1.48896,1,0,1,919,919
"920",-1022.23,-1.88105,1.80106,1.00767,0.336808,2.67264,0.58152,0.943667,1.4426,1,0,1,920,920
"921",-1026.07,-1.78262,1.81789,1.00877,0.371169,2.83448,0.612476,0.975412,1.50182,1,0,1,921,921
"922",-1030.03,-8.46628,1.85444,1.00826,0.364018,2.62407,0.65152,0.955185,1.55721,1,0,1,922,922
"923",-1028.93,-3.09996,1.84795,0.972043,0.317955,2.61933,0.64107,0.963032,1.47271,1,0,1,923,923
"924",-1027.28,-6.42559,1.82981,1.06751,0.346447,2.60864,0.640302,0.894587,1.44381,1,0,1,924,924
"925",-1024.48,-2.65199,1.7889,1.01516,0.405985,2.68974,0.560924,0.950571,1.45451,1,0,1,925,925
"926",-1022.7,-1.43464,1.78237,0.987958,0.340122,2.66116,0.607229,0.979991,1.47212,1,0,1,926,926
"927",-1029.85,-3.34939,1.79552,1.04228,0.372063,2.74754,0.63366,0.976908,1.42836,1,0,1,927,927
"928",-1026.62,-3.81955,1.80684,1.02404,0.444958,2.76647,0.585252,0.889838,1.47817,1,0,1,928,928
"929",-1023.72,-3.62238,1.79158,1.01603,0.413307,2.72599,0.639583,1.0367,1.45359,1,0,1,929,929
"930",-1025.1,-3.73731,1.80584,0.973933,0.336947,2.78972,0.635049,0.868597,1.4537,1,0,1,930,930
"931",-1043.06,-2.64694,1.80827,0.996738,0.403727,2.89966,0.626734,0.943996,1.47008,1,0,1,931,931
"932",-1061.71,-4.09898,1.82355,1.02362,0.270722,2.77568,0.625709,0.920717,1.47733,1,0,1,932,932
"933",-1027.31,-3.87951,1.84189,0.966004,0.339452,2.76461,0.673818,0.890978,1.4695,1,0,1,933,933
"934",-1026.53,-4.25203,1.81803,0.995544,0.491673,2.73627,0.63871,0.91195,1.4654,1,0,1,934,934
"935",-1022.4,-1.87319,1.80881,1.03115,0.408193,2.68758,0.624257,0.9548,1.44917,1,0,1,935,935
"936",-1023.77,-3.48066,1.78267,1.03923,0.395145,2.70349,0.630881,1.01948,1.45661,1,0,1,936,936
