"","lp__","lp_approx__","I","m","lam","gamma","beta","alpha","k","tau","delta",".chain",".iteration",".draw"
"1754",-283.492,-0.881519,1.86942,0.93929,0.477581,3.489,0.728001,1.46458,1,0,0,1,1754,1754
"1755",-283.32,-3.13656,1.87721,0.988848,0.419692,3.31331,0.677715,1.4775,1,0,0,1,1755,1755
"1756",-284.605,-1.96637,1.87401,0.959293,0.479467,3.48372,0.768407,1.47031,1,0,0,1,1756,1756
"1757",-282.991,-0.811542,1.87507,0.969669,0.470538,3.42193,0.708037,1.48941,1,0,0,1,1757,1757
"1758",-288.498,-5.18774,1.95033,0.90551,0.48966,3.51424,0.631271,1.43398,1,0,0,1,1758,1758
"1759",-283.548,-2.51147,1.9416,0.92991,0.521321,3.6788,0.720938,1.46878,1,0,0,1,1759,1759
"1760",-284.966,-1.0919,1.92286,0.928477,0.524715,3.50623,0.734443,1.46887,1,0,0,1,1760,1760
"1761",-293.333,-4.17038,1.92735,0.890541,0.595609,3.35748,0.764001,1.4746,1,0,0,1,1761,1761
"1762",-285.066,-3.29741,1.8753,0.912718,0.540878,3.61616,0.78613,1.496,1,0,0,1,1762,1762
"1763",-283.547,-1.36409,1.91517,0.928693,0.446388,3.53377,0.672188,1.45741,1,0,0,1,1763,1763
"1764",-283.807,-3.55039,1.85557,0.951928,0.399934,3.33554,0.656197,1.48194,1,0,0,1,1764,1764
"1765",-290.279,-3.39886,1.89459,0.887736,0.493869,3.34888,0.762041,1.46854,1,0,0,1,1765,1765
"1766",-287.955,-2.47375,1.92374,0.933345,0.624724,3.38919,0.732391,1.50037,1,0,0,1,1766,1766
"1767",-287.263,-3.64828,1.94316,0.978793,0.646277,3.44,0.749339,1.48009,1,0,0,1,1767,1767
"1768",-283.795,-3.13718,1.9022,1.01956,0.501123,3.32347,0.716555,1.47982,1,0,0,1,1768,1768
"1769",-282.881,-1.06234,1.8676,0.911898,0.486874,3.61282,0.697394,1.47139,1,0,0,1,1769,1769
"1770",-284.664,-1.66984,1.91295,0.938031,0.416766,3.4196,0.718167,1.46779,1,0,0,1,1770,1770
"1771",-284.661,-4.35543,1.84326,0.935367,0.576913,3.69222,0.669783,1.43751,1,0,0,1,1771,1771
"1772",-288.637,-5.38459,1.8964,0.956379,0.48712,3.4907,0.780122,1.41773,1,0,0,1,1772,1772
"1773",-284.553,-2.75369,1.89247,0.987214,0.47302,3.47716,0.64763,1.52597,1,0,0,1,1773,1773
"1774",-283.131,-1.68074,1.89207,0.990535,0.53151,3.4861,0.69888,1.4464,1,0,0,1,1774,1774
"1775",-287.715,-2.9026,1.86936,0.918194,0.669148,3.48032,0.646364,1.47038,1,0,0,1,1775,1775
"1776",-284.374,-1.38445,1.86244,0.933958,0.536565,3.49963,0.653173,1.50449,1,0,0,1,1776,1776
"1777",-282.895,-2.78659,1.90377,0.920443,0.552691,3.71761,0.721197,1.51456,1,0,0,1,1777,1777
"1778",-283.327,-1.77718,1.84027,0.973264,0.580996,3.51021,0.697435,1.47561,1,0,0,1,1778,1778
"1779",-287.164,-3.22215,1.91597,0.886546,0.408479,3.43994,0.74934,1.48846,1,0,0,1,1779,1779
"1780",-287.294,-3.91113,1.8507,0.854146,0.554722,3.5647,0.734678,1.47196,1,0,0,1,1780,1780
"1781",-283.323,-0.889751,1.86208,0.910368,0.531947,3.57242,0.707439,1.48315,1,0,0,1,1781,1781
"1782",-286.655,-4.76141,1.96299,0.962151,0.519888,3.62641,0.762158,1.45153,1,0,0,1,1782,1782
"1783",-283.506,-3.51816,1.87017,0.956183,0.692406,3.67771,0.703309,1.46279,1,0,0,1,1783,1783
"1784",-282.938,-1.77167,1.89138,0.900752,0.529642,3.6866,0.685101,1.47693,1,0,0,1,1784,1784
"1785",-285.676,-2.5173,1.88982,0.924412,0.426643,3.43378,0.723355,1.44094,1,0,0,1,1785,1785
"1786",-285.274,-1.41322,1.89792,0.945298,0.524622,3.40615,0.707275,1.44819,1,0,0,1,1786,1786
"1787",-291.639,-6.46416,1.92069,0.918838,0.508683,3.21018,0.744081,1.52974,1,0,0,1,1787,1787
"1788",-284.326,-2.81886,1.86872,0.957861,0.520153,3.45987,0.620679,1.46188,1,0,0,1,1788,1788
"1789",-287.378,-4.80825,1.89159,0.913821,0.439654,3.34823,0.678607,1.54983,1,0,0,1,1789,1789
"1790",-282.256,-0.650516,1.89491,0.97012,0.546382,3.56659,0.704897,1.46737,1,0,0,1,1790,1790
"1791",-284.059,-2.92709,1.87727,0.947301,0.398606,3.42952,0.67856,1.4421,1,0,0,1,1791,1791
"1792",-295.367,-5.77458,1.92263,0.895151,0.758757,3.34288,0.662529,1.48315,1,0,0,1,1792,1792
"1793",-284.703,-2.45647,1.86662,0.894779,0.634196,3.62073,0.712861,1.48796,1,0,0,1,1793,1793
"1794",-286.084,-2.92993,1.85537,0.956283,0.526125,3.42552,0.77905,1.49044,1,0,0,1,1794,1794
"1795",-285.083,-1.33984,1.85202,0.909841,0.532607,3.42847,0.695719,1.47349,1,0,0,1,1795,1795
"1796",-286.499,-3.67373,1.85599,0.962716,0.613093,3.29859,0.658025,1.48202,1,0,0,1,1796,1796
"1797",-283.285,-1.52738,1.88262,0.948325,0.409534,3.47709,0.687743,1.45854,1,0,0,1,1797,1797
"1798",-283.777,-0.930121,1.91907,0.946687,0.586387,3.52225,0.674013,1.49037,1,0,0,1,1798,1798
"1799",-284.025,-3.87673,1.84302,0.970221,0.563613,3.71203,0.739716,1.46107,1,0,0,1,1799,1799
"1800",-286.251,-3.1682,1.91666,0.962656,0.613987,3.4157,0.745692,1.52165,1,0,0,1,1800,1800
"1801",-282.862,-1.90602,1.89494,0.970488,0.436829,3.40191,0.651795,1.49253,1,0,0,1,1801,1801
"1802",-283.255,-4.56988,1.87,0.992429,0.679769,3.7373,0.712128,1.47406,1,0,0,1,1802,1802
"1803",-287.588,-3.7818,1.89625,0.923612,0.430884,3.26242,0.733876,1.49704,1,0,0,1,1803,1803
"1804",-283.641,-1.60623,1.9329,0.942552,0.437143,3.53556,0.677892,1.46417,1,0,0,1,1804,1804
"1805",-282.913,-1.28295,1.9136,0.963201,0.485021,3.62782,0.699632,1.50679,1,0,0,1,1805,1805
"1806",-283.284,-1.62401,1.91857,0.911901,0.507807,3.63407,0.686893,1.50851,1,0,0,1,1806,1806
"1807",-284.317,-2.19339,1.87167,0.917192,0.402956,3.63397,0.711014,1.49429,1,0,0,1,1807,1807
"1808",-287.065,-4.3474,1.86455,0.909487,0.728621,3.62753,0.687831,1.51306,1,0,0,1,1808,1808
"1809",-286.228,-3.69527,1.92147,1.03204,0.422772,3.53356,0.719936,1.50673,1,0,0,1,1809,1809
"1810",-284.075,-1.38032,1.87288,0.907797,0.505252,3.52315,0.679579,1.45069,1,0,0,1,1810,1810
"1811",-283.149,-1.28929,1.85976,0.979679,0.526001,3.46707,0.730892,1.47703,1,0,0,1,1811,1811
"1812",-284.633,-4.03571,1.89816,1.0135,0.417699,3.48547,0.649575,1.44438,1,0,0,1,1812,1812
"1813",-288.456,-3.52417,1.84588,0.894257,0.541556,3.30271,0.677351,1.48586,1,0,0,1,1813,1813
"1814",-288.212,-3.94757,1.83983,0.971144,0.486638,3.75691,0.727413,1.48078,1,0,0,1,1814,1814
"1815",-284.231,-1.41196,1.86759,0.91935,0.460568,3.41628,0.68672,1.45896,1,0,0,1,1815,1815
"1816",-284.957,-4.09484,1.87158,0.870334,0.372345,3.60273,0.696368,1.47571,1,0,0,1,1816,1816
"1817",-284.938,-1.98842,1.85899,0.878356,0.482707,3.54763,0.694218,1.50054,1,0,0,1,1817,1817
"1818",-285.363,-3.23267,1.94788,0.976273,0.453984,3.56461,0.751585,1.46322,1,0,0,1,1818,1818
"1819",-286.827,-7.27875,1.9043,0.931889,0.474349,3.75972,0.810473,1.52454,1,0,0,1,1819,1819
"1820",-283.967,-0.97039,1.89743,0.913024,0.461303,3.44257,0.666568,1.47727,1,0,0,1,1820,1820
"1821",-284.692,-1.82255,1.8526,0.936188,0.46645,3.46499,0.679938,1.5185,1,0,0,1,1821,1821
"1822",-283.777,-1.49553,1.88728,0.95862,0.499482,3.51603,0.732627,1.52164,1,0,0,1,1822,1822
"1823",-290.291,-4.57482,1.91965,0.928809,0.614474,3.38083,0.77768,1.51948,1,0,0,1,1823,1823
"1824",-288.567,-3.77717,1.88906,0.888178,0.595045,3.54318,0.784315,1.46957,1,0,0,1,1824,1824
"1825",-284.281,-3.88636,1.95735,0.935213,0.470025,3.72665,0.675484,1.47295,1,0,0,1,1825,1825
"1826",-283.557,-1.55147,1.86187,0.993833,0.493666,3.45811,0.696016,1.50635,1,0,0,1,1826,1826
"1827",-285.819,-3.29053,1.8331,0.979466,0.481693,3.63497,0.735823,1.46288,1,0,0,1,1827,1827
"1828",-291.346,-3.7326,1.90826,0.913068,0.539871,3.27798,0.741987,1.45889,1,0,0,1,1828,1828
"1829",-285.192,-3.10682,1.83324,0.928138,0.413343,3.55431,0.654658,1.47899,1,0,0,1,1829,1829
"1830",-284.138,-1.65458,1.91519,0.970577,0.491301,3.50984,0.73584,1.45272,1,0,0,1,1830,1830
"1831",-282.815,-1.85536,1.86239,0.936273,0.514517,3.68484,0.709773,1.46368,1,0,0,1,1831,1831
"1832",-284.06,-3.62928,1.84821,0.943037,0.678155,3.64458,0.730717,1.49719,1,0,0,1,1832,1832
"1833",-282.438,-0.609012,1.91834,0.970373,0.502443,3.54243,0.688487,1.47771,1,0,0,1,1833,1833
"1834",-283.588,-4.66678,1.92406,1.03414,0.597768,3.61411,0.75229,1.50123,1,0,0,1,1834,1834
"1835",-284.4,-1.23235,1.89598,0.909782,0.455998,3.40877,0.668768,1.4866,1,0,0,1,1835,1835
"1836",-285.602,-3.30753,1.92773,0.957257,0.37775,3.46801,0.745439,1.47287,1,0,0,1,1836,1836
"1837",-283.876,-1.62365,1.8971,0.940751,0.482224,3.43811,0.652598,1.51496,1,0,0,1,1837,1837
"1838",-282.5,-0.642648,1.87734,0.938226,0.513205,3.60094,0.681194,1.46875,1,0,0,1,1838,1838
"1839",-286.965,-4.64021,1.85131,0.89649,0.389519,3.59865,0.652619,1.51984,1,0,0,1,1839,1839
"1840",-287.174,-5.07787,1.88026,1.0154,0.627142,3.77659,0.67279,1.47871,1,0,0,1,1840,1840
"1841",-289.993,-7.76403,1.97317,0.934166,0.340254,3.3769,0.701894,1.44626,1,0,0,1,1841,1841
"1842",-284.078,-3.2462,1.83654,0.989169,0.550871,3.59946,0.740097,1.4617,1,0,0,1,1842,1842
"1843",-283.21,-0.883269,1.89019,0.96007,0.525001,3.48359,0.697423,1.5166,1,0,0,1,1843,1843
"1844",-284.073,-1.9756,1.86114,0.965376,0.580264,3.49921,0.742667,1.50887,1,0,0,1,1844,1844
"1845",-283.489,-1.0435,1.88354,0.940193,0.609011,3.5796,0.676794,1.49286,1,0,0,1,1845,1845
"1846",-288.923,-4.60404,1.91022,0.988546,0.617627,3.29831,0.750942,1.45981,1,0,0,1,1846,1846
"1847",-286.488,-2.95753,1.94258,0.925203,0.559118,3.44739,0.640473,1.50641,1,0,0,1,1847,1847
"1848",-284.646,-3.4863,1.91415,0.926869,0.393894,3.69173,0.730849,1.46471,1,0,0,1,1848,1848
"1849",-284.897,-3.61755,1.92968,1.00379,0.56054,3.69589,0.662052,1.49833,1,0,0,1,1849,1849
"1850",-283.538,-1.79777,1.92412,0.957109,0.403114,3.56559,0.686594,1.47765,1,0,0,1,1850,1850
"1851",-284.802,-2.41988,1.88873,0.949955,0.702707,3.54965,0.721009,1.49324,1,0,0,1,1851,1851
"1852",-282.827,-1.64434,1.87648,0.940002,0.538596,3.64188,0.745889,1.49442,1,0,0,1,1852,1852
"1853",-290.514,-3.79059,1.8571,0.983135,0.404837,3.71142,0.714897,1.46853,1,0,0,1,1853,1853
"1854",-285.259,-2.20152,1.89088,0.922659,0.465339,3.47513,0.743101,1.52553,1,0,0,1,1854,1854
"1855",-286.995,-3.77141,1.88014,0.966857,0.385099,3.60267,0.770107,1.49074,1,0,0,1,1855,1855
"1856",-283.513,-2.84069,1.87618,1.00487,0.554645,3.40826,0.673432,1.44658,1,0,0,1,1856,1856
"1857",-283.297,-2.97923,1.87505,0.907516,0.592037,3.71581,0.691744,1.45757,1,0,0,1,1857,1857
"1858",-283.455,-0.962061,1.88273,0.926162,0.452568,3.54495,0.736272,1.47714,1,0,0,1,1858,1858
"1859",-286.814,-1.95042,1.8948,0.911731,0.493325,3.43282,0.76328,1.47239,1,0,0,1,1859,1859
"1860",-285.886,-3.53533,1.91463,0.92353,0.44843,3.3555,0.673518,1.53404,1,0,0,1,1860,1860
"1861",-284.132,-2.84748,1.90109,0.939548,0.460676,3.53002,0.613309,1.49041,1,0,0,1,1861,1861
"1862",-284.763,-2.68237,1.89968,0.958062,0.410034,3.41755,0.716781,1.52469,1,0,0,1,1862,1862
"1863",-283.605,-1.72955,1.84074,0.944833,0.460444,3.43132,0.688366,1.46913,1,0,0,1,1863,1863
"1864",-285.96,-2.99643,1.88558,0.946223,0.384523,3.58425,0.701638,1.52447,1,0,0,1,1864,1864
"1865",-286.641,-3.28765,1.89246,0.960887,0.621661,3.33704,0.666016,1.51921,1,0,0,1,1865,1865
"1866",-286.807,-4.94991,1.79405,0.930945,0.448549,3.55316,0.682187,1.46552,1,0,0,1,1866,1866
"1867",-282.929,-1.35164,1.88815,0.996122,0.448936,3.43448,0.702327,1.47709,1,0,0,1,1867,1867
"1868",-283.68,-2.00518,1.94324,0.989402,0.552564,3.47425,0.712467,1.49184,1,0,0,1,1868,1868
"1869",-287.015,-1.79786,1.8965,0.911934,0.505584,3.31803,0.701603,1.47965,1,0,0,1,1869,1869
"1870",-286.128,-4.54793,1.86784,0.853292,0.47186,3.63148,0.755305,1.49832,1,0,0,1,1870,1870
"1871",-284.196,-1.48599,1.88668,0.910386,0.451748,3.53036,0.716134,1.51643,1,0,0,1,1871,1871
"1872",-286.767,-4.92426,1.89493,0.942304,0.351623,3.35699,0.752996,1.46578,1,0,0,1,1872,1872
"1873",-284.48,-2.03247,1.88482,0.940855,0.404402,3.44063,0.71763,1.5131,1,0,0,1,1873,1873
"1874",-289.792,-5.05872,1.95401,0.90765,0.466206,3.26899,0.699557,1.51138,1,0,0,1,1874,1874
"1875",-286.416,-2.45759,1.89694,0.883561,0.442383,3.41554,0.6746,1.4572,1,0,0,1,1875,1875
"1876",-285.542,-3.68282,1.96566,1.00181,0.513767,3.44537,0.729019,1.47882,1,0,0,1,1876,1876
"1877",-282.972,-0.770063,1.87856,0.961961,0.565652,3.49703,0.675975,1.46562,1,0,0,1,1877,1877
"1878",-286.702,-2.77523,1.94382,0.935209,0.657499,3.52047,0.725655,1.49147,1,0,0,1,1878,1878
"1879",-283.765,-2.00916,1.94661,0.968368,0.454686,3.45309,0.691601,1.49943,1,0,0,1,1879,1879
"1880",-290.295,-4.21064,1.85803,0.8873,0.527788,3.25158,0.703516,1.48928,1,0,0,1,1880,1880
"1881",-284.114,-2.13771,1.91519,0.955485,0.5587,3.61961,0.64034,1.47118,1,0,0,1,1881,1881
"1882",-283.367,-0.853882,1.91697,0.944988,0.501417,3.47782,0.692262,1.51116,1,0,0,1,1882,1882
"1883",-285.293,-3.63229,1.85863,0.857893,0.482329,3.61752,0.708579,1.45884,1,0,0,1,1883,1883
"1884",-286.71,-2.38918,1.93892,0.940349,0.559757,3.42712,0.747182,1.50148,1,0,0,1,1884,1884
"1885",-290.232,-6.17824,1.84735,0.900448,0.545203,3.53299,0.598883,1.52401,1,0,0,1,1885,1885
"1886",-286.307,-2.56098,1.90616,0.919879,0.513071,3.51964,0.785918,1.48162,1,0,0,1,1886,1886
"1887",-289.967,-6.318,1.91109,1.0608,0.468219,3.64697,0.7732,1.47143,1,0,0,1,1887,1887
"1888",-284.626,-2.41622,1.87888,0.935289,0.375931,3.45059,0.725563,1.49311,1,0,0,1,1888,1888
"1889",-283.815,-3.30469,1.92537,1.04063,0.51884,3.54258,0.728908,1.47912,1,0,0,1,1889,1889
"1890",-284.352,-3.43562,1.94286,0.963061,0.610673,3.67816,0.673397,1.46224,1,0,0,1,1890,1890
"1891",-292.463,-7.89469,2.00095,0.950575,0.641109,3.54123,0.639031,1.4503,1,0,0,1,1891,1891
"1892",-283.189,-2.4727,1.86177,1.00854,0.575148,3.46128,0.72719,1.46385,1,0,0,1,1892,1892
"1893",-283.09,-1.87207,1.91092,0.927594,0.480372,3.70017,0.670199,1.48555,1,0,0,1,1893,1893
"1894",-284.445,-0.609716,1.90207,0.928936,0.51835,3.47339,0.720481,1.46425,1,0,0,1,1894,1894
"1895",-286.36,-4.79924,1.89439,1.03742,0.50252,3.55023,0.786602,1.4719,1,0,0,1,1895,1895
"1896",-288.685,-5.58983,1.84481,0.838439,0.58609,3.58219,0.697028,1.45287,1,0,0,1,1896,1896
"1897",-289.462,-4.39603,1.95389,0.955504,0.708564,3.47757,0.732217,1.47087,1,0,0,1,1897,1897
"1898",-284.485,-1.88245,1.88832,0.923254,0.400494,3.39233,0.706437,1.47826,1,0,0,1,1898,1898
"1899",-283.392,-1.62175,1.86864,0.91946,0.455521,3.51736,0.657308,1.45814,1,0,0,1,1899,1899
"1900",-286.121,-2.89708,1.87733,0.93932,0.386827,3.67619,0.674288,1.49412,1,0,0,1,1900,1900
"1901",-284.698,-2.2732,1.89126,1.01381,0.439472,3.50467,0.735452,1.49108,1,0,0,1,1901,1901
"1902",-284.057,-1.5257,1.89523,0.969515,0.533886,3.47948,0.73204,1.44948,1,0,0,1,1902,1902
"1903",-290.622,-8.82465,1.93854,0.966905,0.383743,3.60521,0.68024,1.57586,1,0,0,1,1903,1903
"1904",-282.435,-0.844275,1.89051,0.940695,0.512925,3.63331,0.715894,1.49789,1,0,0,1,1904,1904
"1905",-292.114,-3.41798,1.93875,0.895189,0.617415,3.36229,0.710941,1.46897,1,0,0,1,1905,1905
"1906",-283.043,-1.5045,1.90575,0.910691,0.535961,3.66032,0.683979,1.49943,1,0,0,1,1906,1906
"1907",-283.691,-2.07647,1.94438,0.995213,0.511071,3.44178,0.698903,1.48212,1,0,0,1,1907,1907
"1908",-283.255,-1.82238,1.8646,1.00356,0.540661,3.44462,0.697899,1.50456,1,0,0,1,1908,1908
"1909",-283.304,-0.617028,1.91259,0.954668,0.498818,3.48042,0.726419,1.49297,1,0,0,1,1909,1909
"1910",-283.144,-1.3477,1.87418,0.988948,0.537222,3.40709,0.718663,1.48898,1,0,0,1,1910,1910
"1911",-284.341,-1.30285,1.93443,0.963103,0.495258,3.42351,0.705909,1.47312,1,0,0,1,1911,1911
"1912",-287.783,-2.34866,1.89994,0.872648,0.545682,3.42935,0.670867,1.50405,1,0,0,1,1912,1912
"1913",-283.364,-1.49544,1.88467,0.969756,0.508201,3.60854,0.652619,1.46549,1,0,0,1,1913,1913
"1914",-282.665,-1.37202,1.88274,0.940188,0.499397,3.68745,0.692874,1.46904,1,0,0,1,1914,1914
"1915",-284.42,-3.43291,1.93489,1.00329,0.496907,3.67906,0.703877,1.45536,1,0,0,1,1915,1915
"1916",-285.363,-2.86981,1.8654,0.972274,0.390709,3.48154,0.748119,1.47358,1,0,0,1,1916,1916
"1917",-284.186,-1.07882,1.90705,0.926385,0.549626,3.51173,0.652167,1.49602,1,0,0,1,1917,1917
"1918",-283.78,-1.73135,1.91054,0.933003,0.466729,3.57283,0.742207,1.51291,1,0,0,1,1918,1918
"1919",-285.882,-3.42319,1.87197,0.982439,0.356134,3.49257,0.672035,1.49028,1,0,0,1,1919,1919
"1920",-282.716,-1.18733,1.92582,0.972273,0.532897,3.58708,0.679717,1.47253,1,0,0,1,1920,1920
"1921",-282.737,-0.815712,1.89687,0.974796,0.556653,3.50978,0.730317,1.48622,1,0,0,1,1921,1921
"1922",-283.867,-3.55362,1.93279,0.956707,0.571047,3.67965,0.762012,1.46855,1,0,0,1,1922,1922
"1923",-284.101,-2.49213,1.93173,0.975941,0.575375,3.58448,0.71377,1.44838,1,0,0,1,1923,1923
"1924",-289.129,-2.39458,1.93297,0.891917,0.585865,3.4049,0.679386,1.48078,1,0,0,1,1924,1924
"1925",-290.101,-5.66802,1.90602,0.959225,0.498092,3.18742,0.735686,1.45502,1,0,0,1,1925,1925
"1926",-284.875,-2.32731,1.8658,0.995162,0.5605,3.64556,0.661269,1.47877,1,0,0,1,1926,1926
"1927",-285.844,-3.8001,1.8836,0.923093,0.39715,3.46453,0.670226,1.5391,1,0,0,1,1927,1927
"1928",-288.96,-5.60146,1.91705,0.974573,0.392514,3.63098,0.670041,1.5487,1,0,0,1,1928,1928
"1929",-287.947,-3.57052,1.84874,0.91188,0.704624,3.49755,0.677316,1.46397,1,0,0,1,1929,1929
"1930",-282.704,-0.764819,1.89685,0.949321,0.480671,3.58837,0.724472,1.46769,1,0,0,1,1930,1930
"1931",-286.613,-3.91426,1.88134,0.983455,0.455974,3.47066,0.801012,1.48809,1,0,0,1,1931,1931
"1932",-286.715,-2.85091,1.82747,0.973557,0.503235,3.56162,0.67378,1.51125,1,0,0,1,1932,1932
"1933",-283.464,-1.02215,1.90847,0.971314,0.528053,3.4745,0.740074,1.48806,1,0,0,1,1933,1933
"1934",-283.875,-1.50395,1.86034,0.978678,0.519533,3.56385,0.709389,1.51212,1,0,0,1,1934,1934
"1935",-284.763,-2.06435,1.912,0.923251,0.5701,3.59272,0.671469,1.4456,1,0,0,1,1935,1935
"1936",-284.319,-2.59804,1.87172,0.876597,0.477805,3.61978,0.706349,1.4557,1,0,0,1,1936,1936
"1937",-283.938,-0.946596,1.85461,0.938188,0.550234,3.4632,0.686252,1.49716,1,0,0,1,1937,1937
"1938",-285.621,-2.18104,1.86466,0.999597,0.470422,3.64295,0.694965,1.46613,1,0,0,1,1938,1938
"1939",-284.128,-2.06405,1.84821,0.959948,0.424714,3.4177,0.718451,1.4784,1,0,0,1,1939,1939
"1940",-287.874,-4.3685,1.81879,0.903199,0.468493,3.36831,0.742504,1.48899,1,0,0,1,1940,1940
"1941",-283.24,-1.74151,1.85288,0.973018,0.539359,3.43296,0.679665,1.45821,1,0,0,1,1941,1941
"1942",-284.983,-2.51245,1.85121,0.887157,0.441024,3.46798,0.682716,1.46102,1,0,0,1,1942,1942
"1943",-293.683,-8.27359,1.87866,0.994862,0.518266,3.78736,0.717967,1.56587,1,0,0,1,1943,1943
"1944",-284.37,-2.52511,1.866,0.959459,0.387846,3.41454,0.721107,1.47095,1,0,0,1,1944,1944
"1945",-284.949,-2.77515,1.84369,0.89509,0.594669,3.62863,0.678553,1.48873,1,0,0,1,1945,1945
"1946",-285.12,-3.50185,1.92975,0.977225,0.480346,3.58397,0.783058,1.49563,1,0,0,1,1946,1946
"1947",-283.853,-3.05642,1.85229,0.956277,0.38662,3.398,0.668813,1.47492,1,0,0,1,1947,1947
"1948",-282.946,-0.959835,1.87429,0.910184,0.519174,3.62083,0.700055,1.49268,1,0,0,1,1948,1948
"1949",-288.947,-8.89961,1.97868,1.05148,0.685919,3.53308,0.658287,1.45601,1,0,0,1,1949,1949
"1950",-289.102,-6.4382,1.81844,0.97271,0.654009,3.29292,0.743286,1.48532,1,0,0,1,1950,1950
"1951",-284.528,-0.921633,1.92733,0.925824,0.517215,3.45057,0.68415,1.49648,1,0,0,1,1951,1951
"1952",-290.772,-9.08045,1.78426,0.934028,0.775721,3.60244,0.687686,1.4893,1,0,0,1,1952,1952
"1953",-289.193,-7.69812,1.89437,0.91454,0.523403,3.57995,0.769596,1.57591,1,0,0,1,1953,1953
"1954",-294.514,-10.2666,1.80897,0.849043,0.538047,3.58198,0.674717,1.56235,1,0,0,1,1954,1954
"1955",-288.418,-6.31379,1.90855,0.914645,0.492563,3.58369,0.655308,1.57134,1,0,0,1,1955,1955
"1956",-285.266,-2.39124,1.92018,0.905541,0.428762,3.3899,0.668959,1.50141,1,0,0,1,1956,1956
"1957",-290.032,-5.07338,1.88356,0.873456,0.589582,3.46311,0.691554,1.5513,1,0,0,1,1957,1957
"1958",-284.033,-1.53779,1.85702,0.928939,0.472667,3.38922,0.67826,1.46777,1,0,0,1,1958,1958
"1959",-283.282,-2.55672,1.9124,1.00377,0.650993,3.54565,0.701766,1.47081,1,0,0,1,1959,1959
"1960",-285.524,-7.09241,1.88637,1.0017,0.642661,3.83631,0.702859,1.442,1,0,0,1,1960,1960
"1961",-289.093,-4.75074,1.88741,0.835617,0.539936,3.52558,0.648893,1.50468,1,0,0,1,1961,1961
"1962",-284.052,-1.65213,1.86461,0.983135,0.493438,3.56042,0.733514,1.50621,1,0,0,1,1962,1962
"1963",-283.106,-1.22544,1.89863,0.898275,0.484887,3.62918,0.689891,1.49015,1,0,0,1,1963,1963
"1964",-282.5,-0.846941,1.87542,0.934553,0.513652,3.62994,0.718698,1.48837,1,0,0,1,1964,1964
"1965",-284.608,-3.23452,1.90643,0.969636,0.709337,3.58819,0.725054,1.46549,1,0,0,1,1965,1965
"1966",-283.599,-3.96312,1.8742,0.983653,0.644907,3.63324,0.771357,1.49071,1,0,0,1,1966,1966
"1967",-284.303,-2.44498,1.87243,0.994103,0.546256,3.38877,0.745334,1.49963,1,0,0,1,1967,1967
"1968",-284.801,-2.77674,1.93,0.958436,0.390793,3.48646,0.73378,1.50081,1,0,0,1,1968,1968
"1969",-286.311,-1.95616,1.86648,0.922632,0.573004,3.44456,0.758063,1.4846,1,0,0,1,1969,1969
"1970",-283.786,-2.15837,1.87117,0.917868,0.396554,3.60179,0.680354,1.47007,1,0,0,1,1970,1970
"1971",-286.487,-2.00748,1.88125,0.914857,0.499655,3.36516,0.731124,1.51111,1,0,0,1,1971,1971
"1972",-287.324,-3.80816,1.84863,0.954014,0.523233,3.33431,0.766945,1.50251,1,0,0,1,1972,1972
"1973",-287.106,-3.85114,1.8676,0.988231,0.672739,3.5845,0.647443,1.50892,1,0,0,1,1973,1973
"1974",-283.986,-1.72783,1.90999,0.998883,0.431348,3.55909,0.711398,1.47925,1,0,0,1,1974,1974
"1975",-284.343,-0.575035,1.89578,0.92814,0.48555,3.42872,0.721317,1.48019,1,0,0,1,1975,1975
"1976",-285.525,-2.20607,1.89613,0.94224,0.585476,3.46915,0.647153,1.51964,1,0,0,1,1976,1976
"1977",-283.496,-2.50178,1.86945,0.96672,0.666229,3.62024,0.689402,1.46655,1,0,0,1,1977,1977
"1978",-284.38,-3.48288,1.86782,1.00437,0.594475,3.55976,0.732155,1.52661,1,0,0,1,1978,1978
"1979",-284.395,-2.51459,1.90691,0.99714,0.609584,3.48541,0.645664,1.47496,1,0,0,1,1979,1979
"1980",-290.281,-5.54171,1.86128,0.938112,0.494575,3.3421,0.816084,1.47905,1,0,0,1,1980,1980
"1981",-283.922,-3.67573,1.95968,1.00755,0.543924,3.54642,0.68305,1.50952,1,0,0,1,1981,1981
"1982",-284.915,-2.37965,1.87112,0.921426,0.430652,3.51508,0.758828,1.46195,1,0,0,1,1982,1982
"1983",-288.393,-2.76359,1.90999,0.891718,0.478393,3.30615,0.685144,1.47581,1,0,0,1,1983,1983
"1984",-287.373,-4.89026,1.88371,0.991666,0.580145,3.44013,0.632524,1.54088,1,0,0,1,1984,1984
"1985",-287.055,-3.66196,1.87272,0.971635,0.557034,3.35731,0.778332,1.50183,1,0,0,1,1985,1985
"1986",-283.646,-1.64847,1.88716,0.938942,0.421288,3.41778,0.680781,1.45754,1,0,0,1,1986,1986
"1987",-283.228,-1.46833,1.93959,0.929822,0.509641,3.61848,0.692386,1.48669,1,0,0,1,1987,1987
"1988",-284.431,-2.622,1.9152,1.0051,0.598162,3.40123,0.730355,1.47889,1,0,0,1,1988,1988
"1989",-285.754,-1.66619,1.92211,0.917829,0.58949,3.50009,0.652727,1.4868,1,0,0,1,1989,1989
