"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"231",-9517.46,-2.19183,1.29081,0.925297,0.421208,3.32088,0.698614,1.06459,1.48655,1,0,1,231,231
"232",-9546.33,-5.23089,1.30169,0.935146,0.439121,2.991,0.642919,1.08033,1.47226,1,0,1,232,232
"233",-9523.98,-4.45534,1.25319,0.970328,0.468206,2.85217,0.752034,1.04018,1.46971,1,0,1,233,233
"234",-9496.37,-2.36169,1.30842,0.926777,0.501086,3.19268,0.735183,1.04105,1.48334,1,0,1,234,234
"235",-9515,-5.79646,1.25324,0.874852,0.435128,3.13829,0.726607,1.02171,1.45497,1,0,1,235,235
"236",-9520.31,-3.23144,1.27614,0.951737,0.42874,3.10762,0.812925,1.01249,1.46179,1,0,1,236,236
"237",-9566.31,-7.02485,1.28217,0.835766,0.373913,3.31584,0.769416,1.06455,1.48661,1,0,1,237,237
"238",-9504.21,-2.68431,1.27575,0.875416,0.448609,3.29307,0.756964,1.07821,1.45574,1,0,1,238,238
"239",-9490.77,-1.45782,1.28643,0.936286,0.464108,3.31262,0.746681,1.04359,1.45224,1,0,1,239,239
"240",-9560.06,-1.8682,1.28573,0.971503,0.463592,3.67289,0.733235,1.04141,1.47641,1,0,1,240,240
"241",-9538.07,-2.28322,1.27968,0.873681,0.428922,2.91536,0.765657,1.05883,1.47548,1,0,1,241,241
"242",-9491.26,-1.594,1.26815,0.915875,0.488912,3.20057,0.773364,1.06215,1.46337,1,0,1,242,242
"243",-9540.12,-3.13362,1.2734,0.886522,0.452223,3.05969,0.819948,1.04407,1.45863,1,0,1,243,243
"244",-9529.27,-3.50502,1.2903,0.948415,0.549614,2.8623,0.730342,1.06469,1.4852,1,0,1,244,244
"245",-9506.53,-1.5998,1.27629,0.926368,0.443758,3.39208,0.718928,1.02725,1.46043,1,0,1,245,245
"246",-9527.19,-5.43705,1.27649,0.957839,0.386192,3.36455,0.782927,1.1071,1.48184,1,0,1,246,246
"247",-9834.45,-6.68234,1.28431,0.96268,0.432328,3.98098,0.662406,1.07753,1.4653,1,0,1,247,247
"248",-9527.4,-3.49263,1.28373,1.00464,0.455777,3.29793,0.756416,1.09787,1.45861,1,0,1,248,248
"249",-9503.39,-5.52248,1.31681,0.90344,0.504489,3.55757,0.732709,1.06843,1.49105,1,0,1,249,249
"250",-9493.56,-1.14339,1.27515,0.913565,0.453341,3.44846,0.769116,1.04473,1.48217,1,0,1,250,250
"251",-9502.89,-1.18728,1.29414,0.909634,0.465383,3.09699,0.717385,1.0296,1.48324,1,0,1,251,251
"252",-9527.46,-3.28403,1.28151,0.956293,0.5261,2.85876,0.793076,1.03173,1.46139,1,0,1,252,252
"253",-9549.58,-5.04105,1.27373,0.948234,0.456439,3.2409,0.87094,1.04076,1.4918,1,0,1,253,253
"254",-9580.4,-6.53618,1.30371,1.04514,0.465097,3.2672,0.738482,1.10441,1.46023,1,0,1,254,254
"255",-9585.04,-8.21979,1.26414,0.903558,0.556469,2.99274,0.878962,1.07217,1.4705,1,0,1,255,255
"256",-9504.29,-2.02716,1.30303,0.963214,0.462853,3.03017,0.753978,1.07848,1.47596,1,0,1,256,256
"257",-9554.34,-5.51789,1.27331,0.810703,0.456301,3.419,0.729228,1.07084,1.47418,1,0,1,257,257
"258",-9512.27,-4.04727,1.28485,0.963593,0.405234,3.16533,0.725343,0.996783,1.45987,1,0,1,258,258
"259",-9553.02,-4.98017,1.30362,1.01201,0.464921,2.89819,0.702859,1.09178,1.47508,1,0,1,259,259
"260",-9505.96,-0.815403,1.28718,0.938837,0.487816,3.36728,0.723805,1.02566,1.47206,1,0,1,260,260
"261",-9507.67,-2.17261,1.29821,0.936515,0.469927,2.95795,0.742561,1.00545,1.4747,1,0,1,261,261
"262",-9526.99,-3.2607,1.28992,0.917875,0.480663,2.86512,0.764981,1.03719,1.44734,1,0,1,262,262
"263",-9521.19,-2.68882,1.29964,0.963349,0.419103,3.26475,0.711418,1.071,1.48362,1,0,1,263,263
"264",-9569.2,-3.4346,1.26698,0.924013,0.411162,3.62253,0.712786,1.0558,1.47399,1,0,1,264,264
"265",-9483.44,-2.2511,1.27575,0.91811,0.51089,3.37869,0.810176,1.05227,1.46525,1,0,1,265,265
"266",-9535,-4.3909,1.28839,0.858534,0.465561,3.09096,0.670214,1.07261,1.45735,1,0,1,266,266
"267",-9507.66,-2.87473,1.2916,0.990235,0.489702,3.27744,0.76847,1.07346,1.49349,1,0,1,267,267
"268",-9510.01,-1.70092,1.29851,0.93775,0.479501,3.11675,0.708253,1.06185,1.46007,1,0,1,268,268
"269",-9510.27,-1.05264,1.27144,0.937108,0.465928,3.16227,0.714944,1.06375,1.48064,1,0,1,269,269
"270",-9535.8,-5.3572,1.31309,0.94988,0.418776,3.51346,0.705747,1.00902,1.47014,1,0,1,270,270
"271",-9502.1,-5.22511,1.30082,0.949954,0.450236,3.54193,0.792037,1.07441,1.50417,1,0,1,271,271
"272",-9534.65,-1.49385,1.28979,0.986679,0.458766,3.21269,0.712731,1.07044,1.4723,1,0,1,272,272
"273",-9561.19,-4.2243,1.29649,1.01741,0.526555,2.94193,0.713424,1.05516,1.47806,1,0,1,273,273
"274",-9527.04,-2.96868,1.26501,0.915389,0.488319,2.87192,0.780306,1.07548,1.4799,1,0,1,274,274
"275",-9515.2,-3.30258,1.27652,0.948205,0.412285,3.11156,0.796334,1.09351,1.46583,1,0,1,275,275
"276",-9507.33,-2.02206,1.27751,0.867611,0.464968,3.28851,0.763474,1.02566,1.48323,1,0,1,276,276
"277",-9502.08,-1.25214,1.28614,0.900826,0.426776,3.15548,0.754459,1.07544,1.47066,1,0,1,277,277
"278",-9494.29,-1.51742,1.28702,0.937274,0.504198,3.11503,0.779485,1.01652,1.47904,1,0,1,278,278
"279",-9519.11,-2.44764,1.28549,0.944073,0.40654,3.0488,0.795133,1.07096,1.47216,1,0,1,279,279
"280",-9534.88,-5.22947,1.26148,0.849273,0.427889,3.04423,0.727945,1.0491,1.4563,1,0,1,280,280
"281",-9538.5,-3.71767,1.28524,0.906212,0.536843,2.79335,0.726194,1.02949,1.45966,1,0,1,281,281
"282",-9495.57,-2.4917,1.27013,0.914068,0.449899,3.29902,0.768079,1.10226,1.47327,1,0,1,282,282
"283",-9548.52,-6.83832,1.25974,0.99273,0.428138,2.71369,0.759783,1.08577,1.48967,1,0,1,283,283
"284",-9537.59,-2.94231,1.27063,0.847106,0.469343,3.04242,0.763283,1.05099,1.4706,1,0,1,284,284
"285",-9522.23,-4.15422,1.27724,0.87781,0.398618,3.37068,0.778352,1.01328,1.46474,1,0,1,285,285
"286",-9531.89,-5.40858,1.27541,0.907968,0.602991,3.26001,0.719769,1.03312,1.4799,1,0,1,286,286
"287",-9521.2,-4.75613,1.30652,0.94151,0.534063,3.12119,0.71372,1.01444,1.49223,1,0,1,287,287
"288",-9532.76,-6.94518,1.31775,0.891321,0.443523,3.50305,0.848627,1.05335,1.47923,1,0,1,288,288
"289",-9521.66,-3.65372,1.28498,0.952428,0.491301,3.49926,0.7249,0.987568,1.46257,1,0,1,289,289
"290",-9512.02,-1.96908,1.29939,0.904884,0.456347,3.01472,0.767741,1.07855,1.46431,1,0,1,290,290
"291",-9534.18,-2.56664,1.2785,0.876518,0.503266,2.92745,0.77609,1.03602,1.46291,1,0,1,291,291
"292",-9499.66,-2.65683,1.28029,0.877306,0.503554,3.27403,0.769398,1.05194,1.49425,1,0,1,292,292
"293",-9560.58,-5.25318,1.29134,0.985235,0.438711,3.23825,0.690885,0.990013,1.49266,1,0,1,293,293
"294",-9520.97,-2.78133,1.28734,0.855957,0.45631,3.34773,0.71029,1.05846,1.48754,1,0,1,294,294
"295",-9552.06,-6.85603,1.28633,0.895641,0.413576,3.33774,0.847045,0.980794,1.4787,1,0,1,295,295
"296",-9502.47,-1.73445,1.27638,0.955293,0.424083,3.26263,0.773213,1.02373,1.4675,1,0,1,296,296
"297",-9558.14,-2.38166,1.28338,0.912663,0.473246,3.78051,0.713468,1.06214,1.4733,1,0,1,297,297
"298",-9528.76,-2.56239,1.27917,0.885638,0.502907,3.19868,0.689212,1.08228,1.4766,1,0,1,298,298
"299",-9517.8,-4.41783,1.30895,0.96765,0.463109,3.13588,0.827044,1.08126,1.47976,1,0,1,299,299
"300",-9510.71,-0.829812,1.28037,0.939668,0.459386,2.95983,0.712957,1.04694,1.47285,1,0,1,300,300
"301",-9554.37,-4.43758,1.284,0.94536,0.50739,3.54863,0.714627,1.02014,1.50264,1,0,1,301,301
"302",-9526.71,-2.04963,1.28596,0.913327,0.476439,3.08045,0.67934,1.08124,1.47376,1,0,1,302,302
"303",-9512.08,-3.5729,1.28713,0.861966,0.437476,3.38269,0.723629,1.04647,1.45065,1,0,1,303,303
"304",-9544.5,-5.90314,1.28302,0.907979,0.395866,3.66371,0.821207,1.08033,1.48914,1,0,1,304,304
"305",-9492.37,-3.35493,1.28097,0.893406,0.515956,3.30409,0.770587,1.07698,1.49726,1,0,1,305,305
"306",-9503.84,-3.19533,1.27877,0.896886,0.535024,3.39113,0.725912,1.04958,1.45359,1,0,1,306,306
"307",-9500.66,-2.00277,1.2813,0.945199,0.435334,3.51282,0.778037,1.07564,1.46305,1,0,1,307,307
"308",-9506.91,-2.91757,1.28918,0.87138,0.47928,3.19103,0.751304,1.03484,1.44975,1,0,1,308,308
"309",-9557.3,-6.97204,1.26951,0.908189,0.430435,3.69339,0.732114,1.084,1.50921,1,0,1,309,309
"310",-9493.41,-1.64344,1.27006,0.948426,0.46203,3.42457,0.768771,1.03987,1.46162,1,0,1,310,310
"311",-9498.78,-2.11813,1.28726,0.96971,0.459384,3.33955,0.795942,1.08276,1.48363,1,0,1,311,311
"312",-9503.49,-1.15336,1.27738,0.879459,0.459615,3.21447,0.761718,1.06582,1.47061,1,0,1,312,312
"313",-9501.08,-1.46271,1.29874,0.922693,0.468777,3.06685,0.76361,1.0425,1.45916,1,0,1,313,313
"314",-9619.4,-4.76786,1.28055,0.975745,0.446973,3.30841,0.648395,1.00959,1.46645,1,0,1,314,314
"315",-9499.35,-3.53717,1.30802,0.894753,0.446269,3.27384,0.725459,1.00315,1.47321,1,0,1,315,315
"316",-9520.25,-1.13115,1.28267,0.951646,0.498663,3.12003,0.707943,1.06758,1.46872,1,0,1,316,316
"317",-9510.86,-3.85702,1.29044,0.968667,0.554333,3.27593,0.742001,1.05742,1.45307,1,0,1,317,317
"318",-9520.38,-5.94975,1.30587,0.871578,0.49493,3.20467,0.696083,0.983278,1.47595,1,0,1,318,318
"319",-9499.84,-1.68281,1.28342,0.904116,0.425833,3.25951,0.730799,1.08564,1.46785,1,0,1,319,319
"320",-9509.1,-1.97219,1.30106,0.928022,0.484679,3.03852,0.792746,1.02708,1.47054,1,0,1,320,320
"321",-9599.2,-7.65674,1.27567,1.00504,0.377031,3.4112,0.729153,1.0042,1.45321,1,0,1,321,321
"322",-9503.84,-1.46674,1.28228,0.93894,0.418547,3.40159,0.754207,1.07235,1.4767,1,0,1,322,322
"323",-9553.71,-5.52421,1.30119,0.950059,0.408135,3.30763,0.862318,1.03917,1.47858,1,0,1,323,323
"324",-9539.18,-4.08709,1.3083,0.955209,0.472304,3.43923,0.701736,1.00231,1.4769,1,0,1,324,324
"325",-9516.37,-6.13745,1.31428,0.981919,0.431478,3.19153,0.74423,1.06085,1.44538,1,0,1,325,325
"326",-9545.58,-2.71473,1.27448,0.934959,0.473611,3.03644,0.666458,1.04116,1.48387,1,0,1,326,326
"327",-9530.76,-4.80803,1.26224,0.849227,0.457266,3.28218,0.787032,1.01181,1.47202,1,0,1,327,327
"328",-9496.92,-2.21598,1.29492,0.950403,0.433461,3.24675,0.763796,1.0127,1.46057,1,0,1,328,328
"329",-9524.44,-3.43564,1.30467,0.933548,0.501432,2.86092,0.773345,1.08757,1.47388,1,0,1,329,329
"330",-9512.34,-1.5184,1.2848,0.930472,0.444993,3.18863,0.819127,1.04071,1.47283,1,0,1,330,330
"331",-9498.26,-1.71821,1.30243,0.944358,0.510198,3.07199,0.756135,1.048,1.47619,1,0,1,331,331
"332",-9508.32,-3.32756,1.29953,0.95866,0.427012,3.04502,0.728468,0.99868,1.47864,1,0,1,332,332
"333",-9537.03,-5.43525,1.2813,0.885118,0.491115,4.09135,0.766693,1.05703,1.46279,1,0,1,333,333
"334",-9529.58,-2.93397,1.28598,0.938585,0.512049,2.78828,0.741459,1.08145,1.46179,1,0,1,334,334
"335",-9542.77,-3.0371,1.2761,0.861756,0.487137,2.91656,0.770406,1.06318,1.48605,1,0,1,335,335
"336",-9496.27,-2.60308,1.27289,0.946972,0.44361,3.29389,0.759308,1.00109,1.46141,1,0,1,336,336
"337",-9507.26,-1.3165,1.2861,0.918492,0.471349,3.02921,0.718778,1.07544,1.48647,1,0,1,337,337
"338",-9520.58,-6.03141,1.2695,0.909408,0.58895,3.04955,0.7379,1.06485,1.45358,1,0,1,338,338
"339",-9514.65,-2.38831,1.27721,0.925019,0.440772,3.015,0.789614,1.09617,1.47794,1,0,1,339,339
"340",-9511.11,-3.64389,1.30784,0.975742,0.474029,3.09863,0.737911,1.09828,1.46793,1,0,1,340,340
"341",-9562.16,-1.97829,1.28888,0.993444,0.494395,3.32171,0.710026,1.04442,1.48181,1,0,1,341,341
"342",-9494.88,-1.16898,1.29357,0.897255,0.465995,3.31734,0.738135,1.04756,1.48704,1,0,1,342,342
"343",-9533.53,-3.53358,1.27543,0.867049,0.485627,3.14591,0.677788,1.07456,1.4633,1,0,1,343,343
"344",-9493.94,-0.804833,1.27809,0.906251,0.451335,3.22932,0.753566,1.02435,1.46931,1,0,1,344,344
"345",-9541.88,-5.15619,1.27105,0.877383,0.550727,2.85543,0.750325,1.03804,1.45589,1,0,1,345,345
"346",-9540.63,-5.36826,1.26746,0.872539,0.558521,2.892,0.754556,1.04608,1.48735,1,0,1,346,346
"347",-9506.39,-2.28956,1.28732,0.934754,0.444713,3.0642,0.779846,0.998978,1.48015,1,0,1,347,347
"348",-9581.94,-4.39817,1.26953,1.0299,0.525276,3.4067,0.742452,1.05087,1.47204,1,0,1,348,348
"349",-9581.55,-5.23033,1.26323,0.960118,0.479183,3.27054,0.676567,1.11243,1.47063,1,0,1,349,349
"350",-9528.03,-2.06275,1.29172,0.982137,0.464773,2.90313,0.709121,1.03354,1.47265,1,0,1,350,350
"351",-9530.39,-2.68535,1.28285,0.992422,0.515688,3.45745,0.749349,1.08139,1.47524,1,0,1,351,351
"352",-9505.73,-1.61821,1.26944,0.908755,0.454457,3.44166,0.729155,1.02605,1.47544,1,0,1,352,352
"353",-9496.47,-2.70927,1.29798,0.961224,0.466711,3.42678,0.773174,1.02841,1.49357,1,0,1,353,353
"354",-9530.38,-3.50048,1.26692,0.951962,0.39458,3.31054,0.708478,1.04853,1.47338,1,0,1,354,354
"355",-9513.81,-2.55718,1.28264,0.872835,0.422792,3.3056,0.76779,1.0159,1.47724,1,0,1,355,355
"356",-9508.54,-2.94022,1.26863,0.972177,0.527251,3.46361,0.76043,1.03632,1.47962,1,0,1,356,356
"357",-9528.91,-3.68913,1.28431,0.933223,0.57319,3.11551,0.714667,1.022,1.47376,1,0,1,357,357
"358",-9502.17,-1.20375,1.27373,0.90425,0.475772,3.27387,0.727483,1.06561,1.48509,1,0,1,358,358
"359",-9498.15,-1.43784,1.27239,0.956014,0.474694,3.33828,0.748346,1.04734,1.45836,1,0,1,359,359
"360",-9525.33,-6.92011,1.28427,0.874275,0.509519,3.00628,0.717139,0.990682,1.44227,1,0,1,360,360
"361",-9549.13,-4.44345,1.30121,0.976277,0.509794,3.07592,0.69746,1.09344,1.48915,1,0,1,361,361
"362",-9500.84,-1.45054,1.2946,0.935252,0.516114,3.0637,0.74475,1.05952,1.48288,1,0,1,362,362
"363",-9513.85,-2.38648,1.2823,0.927708,0.415887,3.32676,0.813275,1.03069,1.47157,1,0,1,363,363
"364",-9488.01,-1.92507,1.27623,0.935433,0.480938,3.42742,0.813739,1.03999,1.4663,1,0,1,364,364
"365",-9534.28,-5.01552,1.30111,1.02278,0.504173,2.95658,0.759279,1.06759,1.49183,1,0,1,365,365
"366",-9541.61,-4.09898,1.28894,0.964726,0.492573,3.1203,0.697854,1.02215,1.50261,1,0,1,366,366
"367",-9499.31,-3.35181,1.28556,0.89655,0.504551,3.34288,0.723599,1.00174,1.45514,1,0,1,367,367
"368",-9522.7,-1.97327,1.27426,0.966357,0.475703,2.81859,0.754744,1.0351,1.47285,1,0,1,368,368
"369",-9515.9,-1.60157,1.29038,0.865881,0.47591,3.08304,0.721973,1.0463,1.47465,1,0,1,369,369
"370",-9523.5,-6.5721,1.29388,0.849371,0.46189,3.50255,0.782164,1.04342,1.50844,1,0,1,370,370
"371",-9535.7,-3.74892,1.27444,0.940917,0.472667,2.7263,0.707097,1.08293,1.48758,1,0,1,371,371
"372",-9507.9,-3.60078,1.31291,0.932948,0.426214,3.07731,0.768855,1.05946,1.46246,1,0,1,372,372
"373",-9498.88,-2.6035,1.30609,0.890927,0.510782,3.34004,0.727702,1.04823,1.46996,1,0,1,373,373
"374",-9562.55,-7.56382,1.2911,0.963984,0.490655,3.29378,0.895155,1.05008,1.4999,1,0,1,374,374
"375",-9508.39,-2.52596,1.27321,0.918059,0.438084,3.27321,0.804736,1.06079,1.49086,1,0,1,375,375
"376",-9567.89,-6.42834,1.28231,0.955878,0.569486,2.80244,0.695286,1.08502,1.49061,1,0,1,376,376
"377",-9555.72,-5.7149,1.26277,0.874323,0.404292,2.90193,0.784868,1.02882,1.45904,1,0,1,377,377
"378",-9490.45,-1.77783,1.28808,0.877198,0.486885,3.50868,0.770002,1.0421,1.46953,1,0,1,378,378
"379",-9507.83,-3.8931,1.2896,0.923986,0.521655,3.10816,0.724797,1.03018,1.44413,1,0,1,379,379
"380",-9566.9,-3.57041,1.28815,1.04286,0.438612,3.11252,0.740214,1.04933,1.46927,1,0,1,380,380
"381",-9569.35,-3.05282,1.29495,1.00571,0.463905,3.07529,0.686566,1.06246,1.47774,1,0,1,381,381
"382",-9522.3,-6.35685,1.30108,0.883245,0.421332,3.63951,0.800847,1.10103,1.49075,1,0,1,382,382
"383",-9521.14,-5.97492,1.26414,0.947571,0.38011,2.94786,0.685835,1.05608,1.46636,1,0,1,383,383
"384",-9484.25,-2.76732,1.27859,0.891629,0.498638,3.65282,0.784967,1.05887,1.46334,1,0,1,384,384
"385",-9568.86,-2.36244,1.27475,0.968071,0.493892,3.63749,0.721082,1.05386,1.46575,1,0,1,385,385
"386",-9507.79,-1.52854,1.29087,0.964148,0.500025,3.01668,0.740149,1.02295,1.46773,1,0,1,386,386
"387",-9538.95,-6.99286,1.25013,0.899842,0.420762,2.79571,0.739949,1.00745,1.47677,1,0,1,387,387
"388",-9539.47,-1.13837,1.28094,0.977067,0.466433,3.23332,0.703923,1.05596,1.47298,1,0,1,388,388
"389",-9485.55,-4.81829,1.30135,0.876051,0.520562,3.66197,0.811188,1.05457,1.47215,1,0,1,389,389
"390",-9516.58,-3.20791,1.27967,0.867533,0.433848,3.25152,0.729575,1.04379,1.4966,1,0,1,390,390
"391",-9518.1,-2.06313,1.28944,0.881778,0.454725,3.05282,0.77085,1.01983,1.48575,1,0,1,391,391
"392",-9505.33,-0.722442,1.29127,0.971588,0.479371,3.29556,0.743605,1.05449,1.47526,1,0,1,392,392
"393",-9521.99,-2.91316,1.29856,0.889904,0.528478,3.14789,0.699474,1.03181,1.47493,1,0,1,393,393
"394",-9531,-1.12868,1.2756,0.960509,0.48178,3.30383,0.711341,1.06605,1.4768,1,0,1,394,394
"395",-9548.88,-6.58076,1.26899,0.826629,0.433419,3.43364,0.769087,1.09962,1.46307,1,0,1,395,395
"396",-9489.23,-1.56248,1.28144,0.915448,0.460404,3.48844,0.757658,1.03521,1.45701,1,0,1,396,396
"397",-9539.18,-4.28174,1.2817,0.836702,0.497788,3.22036,0.798799,1.06069,1.45993,1,0,1,397,397
"398",-9506,-2.65346,1.26992,0.921015,0.503525,3.07271,0.798547,1.08705,1.47488,1,0,1,398,398
"399",-9515.05,-1.36309,1.28531,0.950886,0.419344,3.34248,0.722687,1.06176,1.4788,1,0,1,399,399
"400",-9567.99,-4.18122,1.27047,1.00234,0.535419,3.51646,0.742091,1.04921,1.48443,1,0,1,400,400
"401",-9530.68,-3.06057,1.29271,0.98791,0.478588,2.83368,0.785471,1.07682,1.46832,1,0,1,401,401
"402",-9528.92,-3.37139,1.26661,0.983975,0.428176,2.94591,0.79024,1.05123,1.48028,1,0,1,402,402
"403",-9532.88,-4.27305,1.27665,0.864997,0.483368,3.00438,0.774547,1.10996,1.48351,1,0,1,403,403
"404",-9516.94,-2.50057,1.30063,0.948375,0.47598,2.89835,0.724112,1.07135,1.4601,1,0,1,404,404
"405",-9526.81,-2.92321,1.27429,1.00196,0.507837,3.4484,0.760426,1.05567,1.46282,1,0,1,405,405
"406",-9509.5,-2.71068,1.27188,0.867443,0.486393,3.21319,0.775774,1.05384,1.45782,1,0,1,406,406
"407",-9508.79,-2.39668,1.28493,0.935151,0.535319,3.00747,0.742787,1.05993,1.45756,1,0,1,407,407
"408",-9508.51,-1.41402,1.29142,0.938287,0.462794,3.11379,0.707977,1.01568,1.48011,1,0,1,408,408
"409",-9501.04,-2.07598,1.27273,0.90473,0.480049,3.15883,0.74091,1.09382,1.48435,1,0,1,409,409
"410",-9504.25,-5.29574,1.29622,0.891405,0.435325,3.37486,0.766248,1.10894,1.4995,1,0,1,410,410
"411",-9541.33,-1.78435,1.27751,0.957491,0.440776,3.5916,0.73214,1.03192,1.47828,1,0,1,411,411
"412",-9497.84,-0.843259,1.28092,0.934013,0.50091,3.06429,0.754819,1.0661,1.46654,1,0,1,412,412
"413",-9532.7,-4.16659,1.28576,0.968239,0.419883,2.96446,0.676369,1.08615,1.46149,1,0,1,413,413
"414",-9526.6,-6.10376,1.26355,0.900017,0.546018,3.61549,0.737153,1.063,1.49792,1,0,1,414,414
"415",-9517.37,-2.8007,1.29965,0.886854,0.518794,3.16403,0.705591,1.06429,1.48272,1,0,1,415,415
"416",-9518.17,-1.82165,1.27305,0.941823,0.451178,2.94835,0.789292,1.03611,1.4828,1,0,1,416,416
"417",-9510.81,-7.99197,1.27852,0.986317,0.522872,3.84304,0.858336,1.02292,1.46019,1,0,1,417,417
"418",-9499.71,-1.88662,1.2987,0.953908,0.427738,3.24857,0.744643,1.0333,1.46138,1,0,1,418,418
"419",-9509.99,-2.58532,1.27763,0.965146,0.493714,2.97559,0.764473,1.06411,1.49498,1,0,1,419,419
"420",-9555.38,-4.79782,1.2899,0.875298,0.439463,2.7173,0.72576,1.04943,1.4503,1,0,1,420,420
"421",-9547.78,-5.55211,1.29672,0.94737,0.409358,3.01867,0.830835,0.996353,1.48057,1,0,1,421,421
"422",-9503.47,-3.09182,1.28862,0.948032,0.485272,3.06758,0.789148,1.03242,1.50059,1,0,1,422,422
"423",-9497.48,-1.95909,1.2792,0.935948,0.442344,3.14891,0.738255,1.06465,1.45099,1,0,1,423,423
"424",-9582.34,-3.1411,1.27916,1.03441,0.474629,3.25022,0.729361,1.05123,1.48279,1,0,1,424,424
"425",-9555.85,-4.06445,1.28345,0.893062,0.45017,3.40995,0.666616,1.03567,1.49537,1,0,1,425,425
"426",-9526.84,-3.08123,1.28239,0.935083,0.436691,2.87753,0.671508,1.07265,1.47012,1,0,1,426,426
"427",-9509.59,-2.16003,1.27237,0.866518,0.455337,3.37354,0.746652,1.06146,1.48235,1,0,1,427,427
"428",-9543.12,-8.23101,1.2427,0.892589,0.523784,2.87768,0.716212,1.04449,1.48691,1,0,1,428,428
"429",-9493.7,-0.837956,1.29234,0.927426,0.431326,3.25561,0.749783,1.03259,1.47069,1,0,1,429,429
"430",-9489.65,-3.38105,1.30445,0.916403,0.466667,3.70295,0.796266,1.04065,1.47092,1,0,1,430,430
"431",-9537.38,-5.08153,1.28364,0.986963,0.441269,3.57101,0.832908,1.06186,1.49484,1,0,1,431,431
"432",-9526.67,-3.60543,1.27623,0.936575,0.503722,3.7172,0.746349,1.09716,1.48211,1,0,1,432,432
"433",-9555.9,-4.88798,1.28527,0.998293,0.423411,3.19596,0.699158,1.10522,1.45787,1,0,1,433,433
"434",-9510.09,-1.42926,1.28893,0.910564,0.500212,3.04853,0.714308,1.02611,1.48144,1,0,1,434,434
"435",-9520.35,-3.70877,1.3062,0.92523,0.5368,3.04539,0.714464,1.07921,1.47725,1,0,1,435,435
"436",-9520.64,-3.29206,1.27487,0.97614,0.517967,2.87616,0.765141,1.01497,1.46785,1,0,1,436,436
"437",-9492.32,-0.323094,1.28078,0.919076,0.472421,3.25389,0.744491,1.06402,1.47959,1,0,1,437,437
"438",-9499.85,-1.74857,1.28795,0.906658,0.439941,3.60774,0.762785,1.02933,1.47129,1,0,1,438,438
"439",-9506.3,-2.40347,1.27848,0.916917,0.497472,3.22705,0.719566,1.00149,1.48545,1,0,1,439,439
"440",-9559.41,-5.19043,1.30686,1.04272,0.474465,2.96045,0.734742,1.03561,1.47194,1,0,1,440,440
"441",-9520.59,-4.42463,1.29405,0.937068,0.447448,2.83654,0.715661,0.983067,1.46952,1,0,1,441,441
"442",-9501.46,-3.20112,1.26292,0.94848,0.472495,3.44541,0.75829,1.09328,1.46463,1,0,1,442,442
"443",-9526.85,-2.4811,1.28804,0.959601,0.48815,2.80525,0.721222,1.02695,1.46204,1,0,1,443,443
"444",-9566.31,-4.24442,1.29413,0.990437,0.420702,3.36143,0.702775,1.1023,1.47838,1,0,1,444,444
"445",-9504.89,-1.59492,1.27793,0.96059,0.447537,3.07627,0.782696,1.07376,1.4635,1,0,1,445,445
"446",-9582.16,-3.14475,1.30366,0.990712,0.489127,3.45795,0.703444,1.05049,1.47805,1,0,1,446,446
"447",-9513.6,-2.87887,1.2709,0.910523,0.468454,2.93745,0.74919,1.04386,1.44969,1,0,1,447,447
"448",-9505.13,-1.82391,1.28725,0.902986,0.503152,3.59394,0.731865,1.02926,1.4741,1,0,1,448,448
"449",-9521.7,-1.91515,1.27796,0.881785,0.448792,3.02232,0.770154,1.02116,1.48062,1,0,1,449,449
"450",-9536.47,-1.82116,1.27239,0.965162,0.440915,3.37693,0.711373,1.06387,1.46555,1,0,1,450,450
"451",-9522.98,-3.92721,1.27692,0.864682,0.509361,3.10128,0.709436,1.06844,1.45223,1,0,1,451,451
"452",-9641.35,-4.9228,1.26119,0.981226,0.479372,3.34824,0.666954,1.08148,1.47598,1,0,1,452,452
"453",-9572.83,-7.42968,1.28155,0.800533,0.443357,3.14873,0.700527,1.0894,1.48538,1,0,1,453,453
"454",-9521.63,-2.56852,1.28253,0.952529,0.470132,3.09239,0.830577,1.01909,1.47831,1,0,1,454,454
"455",-9507.18,-1.73521,1.27861,0.972727,0.472088,3.0258,0.754409,1.08476,1.46518,1,0,1,455,455
"456",-9493.11,-2.58922,1.28145,0.913948,0.491721,3.20732,0.753332,1.10608,1.45979,1,0,1,456,456
"457",-9520.9,-2.28602,1.27355,0.971,0.507056,3.16988,0.725937,1.01233,1.47888,1,0,1,457,457
"458",-9506.08,-1.91004,1.28567,0.952726,0.444401,3.15622,0.727107,1.00731,1.48577,1,0,1,458,458
"459",-9497.92,-2.98342,1.27957,0.948673,0.451039,3.14545,0.758014,1.07668,1.4459,1,0,1,459,459
"460",-9519.76,-5.25243,1.29214,1.01672,0.512722,3.08462,0.789211,0.995653,1.46433,1,0,1,460,460
"461",-9484.91,-3.6578,1.28295,0.934453,0.543063,3.27906,0.808422,1.03884,1.45519,1,0,1,461,461
"462",-9530.14,-3.3319,1.27204,0.960105,0.434988,3.16266,0.698021,1.10408,1.47452,1,0,1,462,462
