# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_revision_v9_Frechet_generalized_model
# start_datetime = 2022-09-26 14:09:00 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d47e126322.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d46e5662b.json
# random
#   seed = 1760951269
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/rev_fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_revision_v9_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,stay,alpha,k,tau
# Stepsize adaptation complete.
# eta = 0.1
0,-922.846,-1.72937,1.49892,0.987093,0.109165,2.77729,1.1968,0.938922,1.38284,1,0
0,-930.608,-6.39237,1.58219,0.975364,0.0793392,2.54229,1.31312,0.878436,1.37393,1,0
0,-921.917,-2.03134,1.49689,0.999775,0.0972646,2.66674,1.1539,0.940892,1.31914,1,0
0,-924.573,-6.36464,1.52998,1.05821,0.0778821,2.67521,1.12595,0.972015,1.31767,1,0
0,-923.154,-2.97089,1.54344,0.989691,0.175699,2.78298,1.32209,0.986024,1.35365,1,0
0,-921.914,-0.822316,1.53232,0.996486,0.121841,2.64075,1.25486,0.876481,1.3688,1,0
0,-921.436,-2.97782,1.5304,0.961875,0.137245,2.81552,1.26025,0.845014,1.35297,1,0
0,-925.471,-4.66282,1.54174,0.986874,0.128323,2.7146,1.2972,0.783531,1.32359,1,0
0,-922.638,-1.04061,1.5133,0.99605,0.129128,2.62214,1.19211,0.973538,1.3273,1,0
0,-922.848,-2.59934,1.5171,0.979088,0.126073,2.75031,1.20811,0.923286,1.29824,1,0
0,-921.923,-1.81513,1.55147,0.983289,0.104173,2.71921,1.24292,0.944536,1.38583,1,0
0,-925.989,-5.5247,1.54247,1.01133,0.124971,2.66855,1.51783,0.833567,1.36899,1,0
0,-928.462,-4.45723,1.59313,0.994343,0.125356,2.63921,1.29828,0.841015,1.36872,1,0
0,-921.261,-2.18321,1.49876,0.997101,0.190104,2.69181,1.21708,0.9135,1.3563,1,0
0,-921.901,-3.22555,1.49681,0.992171,0.121412,2.7548,1.30147,0.808301,1.35049,1,0
0,-924.063,-3.56693,1.52931,1.0362,0.1294,2.54205,1.166,0.851535,1.34184,1,0
0,-925.317,-5.07105,1.52994,1.02093,0.108565,2.55295,1.03901,0.843345,1.36019,1,0
0,-923.056,-2.13563,1.53492,1.03495,0.126194,2.57057,1.29381,0.94411,1.35032,1,0
0,-924.871,-2.46111,1.51008,1.00866,0.1397,2.59252,1.41348,0.907565,1.34183,1,0
0,-931.571,-3.05705,1.5691,0.969585,0.106148,2.55064,1.25784,0.929253,1.33823,1,0
0,-920.98,-1.74411,1.50216,1.01871,0.105724,2.73229,1.28844,0.967241,1.32835,1,0
0,-922.661,-2.52631,1.47095,1.01425,0.108775,2.72746,1.32225,0.965547,1.35249,1,0
0,-922.824,-1.9531,1.50765,0.960956,0.116033,2.69801,1.23268,1.02169,1.34966,1,0
0,-922.341,-3.37567,1.53318,1.03121,0.11819,2.59177,1.0559,0.923008,1.36446,1,0
0,-926.677,-1.45955,1.54257,0.959194,0.126968,2.62873,1.29162,0.937575,1.34231,1,0
0,-928.801,-2.98202,1.5145,0.956497,0.139949,2.57601,1.33527,0.997723,1.34079,1,0
0,-925.298,-4.68017,1.49009,0.94985,0.127614,2.85077,1.10444,0.977057,1.36129,1,0
0,-931.557,-5.15972,1.51317,1,0.186065,2.49943,1.16739,1.00487,1.32875,1,0
0,-921.49,-1.68358,1.50828,1.00783,0.0955135,2.64217,1.16281,0.985207,1.34272,1,0
0,-923.88,-5.4233,1.47177,1.01325,0.111954,2.6242,1.20758,1.05683,1.30677,1,0
0,-927.199,-2.51008,1.53217,0.936314,0.128045,2.65796,1.2913,0.923429,1.34747,1,0
0,-925.154,-1.9336,1.53817,0.995116,0.142712,2.64743,1.14864,0.939105,1.3129,1,0
0,-921.326,-1.28611,1.54856,1.01199,0.116643,2.68855,1.20772,0.873707,1.36581,1,0
0,-923.239,-3.13837,1.45843,0.982503,0.11453,2.72247,1.19215,0.998674,1.35348,1,0
0,-928.062,-2.5965,1.54106,0.968305,0.101968,2.57712,1.27742,0.863209,1.33618,1,0
0,-929.919,-4.45591,1.53671,0.97009,0.136413,2.67117,1.22775,1.02463,1.29205,1,0
0,-938.503,-8.46514,1.54107,0.922575,0.0958126,2.53538,1.06689,1.02419,1.36482,1,0
0,-923.109,-1.36979,1.49706,0.971336,0.102617,2.63574,1.17032,0.919123,1.34108,1,0
0,-923.25,-2.00441,1.50687,0.967342,0.0885072,2.63963,1.25493,0.913392,1.33572,1,0
0,-920.832,-1.23224,1.50247,0.963572,0.133508,2.72085,1.26485,0.964766,1.36191,1,0
0,-920.873,-1.58829,1.50162,1.02658,0.135533,2.73572,1.31952,0.943458,1.34382,1,0
0,-920.32,-2.86234,1.51571,0.984518,0.158806,2.80856,1.20179,0.980619,1.38621,1,0
0,-925.223,-3.94124,1.49462,0.962614,0.0872281,2.69796,1.17472,0.859568,1.31809,1,0
0,-927.943,-4.09981,1.5439,1.0122,0.161062,2.62644,1.28613,0.815833,1.32506,1,0
0,-922.136,-2.65173,1.53735,1.03762,0.149744,2.65677,1.26927,0.902614,1.38424,1,0
0,-923.882,-4.02339,1.54897,0.993628,0.105932,2.80202,1.25854,1.05718,1.32737,1,0
0,-929.654,-6.02308,1.47783,1.00457,0.0979121,2.72148,1.19953,0.807588,1.40363,1,0
0,-922.163,-2.00659,1.48202,0.985508,0.130332,2.72115,1.12648,0.923327,1.37584,1,0
0,-921.658,-3.33651,1.54543,1.01698,0.0797222,2.65767,1.29482,0.977519,1.36849,1,0
0,-922.767,-2.76988,1.50837,0.996099,0.133963,2.70745,1.46022,0.931636,1.33175,1,0
0,-927.914,-5.93823,1.51955,1.01466,0.0981964,2.43261,1.10825,0.886884,1.34506,1,0
0,-927.517,-1.93846,1.55725,0.977545,0.113759,2.63604,1.21921,0.942068,1.31788,1,0
0,-920.902,-0.86148,1.54074,0.998599,0.139439,2.71209,1.23252,0.879305,1.36079,1,0
0,-921.871,-3.08712,1.55428,0.964258,0.103047,2.81968,1.2928,0.895447,1.36622,1,0
0,-927.741,-5.29955,1.52593,1.01971,0.144189,2.46794,1.22301,1.00184,1.38979,1,0
0,-921.201,-1.90061,1.50297,0.963458,0.143941,2.7244,1.34235,0.918221,1.36791,1,0
0,-931.801,-4.75175,1.58686,0.996854,0.1574,2.64325,1.26518,1.04311,1.34056,1,0
0,-926.67,-5.96222,1.51434,0.993594,0.158671,2.6475,1.20236,1.11834,1.38969,1,0
0,-920.738,-3.65453,1.50343,1.03182,0.189676,2.69013,1.15631,0.982467,1.34094,1,0
0,-923.526,-5.13626,1.49403,1.05295,0.157741,2.77982,1.13487,0.866134,1.32864,1,0
0,-925.52,-5.45193,1.47515,1.00072,0.146437,2.71795,1.28256,0.835097,1.41053,1,0
0,-921.564,-2.54303,1.48083,0.997119,0.101443,2.58597,1.29674,0.877678,1.3389,1,0
0,-920.576,-1.38413,1.51533,1.00612,0.116011,2.69665,1.31008,0.851998,1.35396,1,0
0,-923.676,-4.90536,1.54551,0.977845,0.179115,2.8377,1.34578,0.850307,1.34107,1,0
0,-927.042,-1.9141,1.54002,0.985934,0.16285,2.59997,1.31139,0.9473,1.36631,1,0
0,-928.417,-3.11591,1.54844,0.959663,0.114486,2.59534,1.39744,0.961169,1.34391,1,0
0,-921.891,-2.40872,1.52215,1.00176,0.131131,2.83813,1.2032,0.980381,1.37935,1,0
0,-922.911,-2.43388,1.51006,0.988374,0.10798,2.70535,1.15485,1.04919,1.35717,1,0
0,-922.54,-2.58416,1.5487,1.0106,0.121004,2.6417,1.31618,0.931219,1.39855,1,0
0,-921.194,-1.21486,1.54378,0.974911,0.125633,2.75251,1.31573,0.938266,1.34478,1,0
0,-920.731,-2.0955,1.54939,1.01858,0.132548,2.76915,1.15572,0.893727,1.37173,1,0
0,-924.63,-3.73036,1.53418,1.01588,0.0886637,2.52565,1.15415,0.876493,1.3503,1,0
0,-927.262,-6.74892,1.54936,1.02688,0.164704,2.73656,1.36303,0.782094,1.36901,1,0
0,-926.846,-6.38872,1.4967,0.999803,0.106245,2.54019,1.23847,0.913105,1.4336,1,0
0,-924.179,-4.90904,1.47794,0.940219,0.174363,2.71568,1.32045,0.921372,1.37378,1,0
0,-919.889,-1.05017,1.51404,1.00799,0.12483,2.76793,1.31589,0.926725,1.33994,1,0
0,-925.22,-2.03434,1.54423,1.00826,0.152571,2.67105,1.32426,0.924665,1.32034,1,0
0,-924.554,-4.9712,1.56568,0.988585,0.168311,2.4882,1.30919,0.890456,1.36064,1,0
0,-924.849,-1.46503,1.54246,0.982105,0.10517,2.57658,1.27304,0.919113,1.36342,1,0
0,-921.858,-4.24973,1.51327,0.992878,0.166261,2.80311,1.09673,0.836203,1.36535,1,0
0,-923.134,-4.34502,1.48686,1.02348,0.110732,2.56322,1.22216,1.01981,1.39181,1,0
0,-926.339,-4.23924,1.52646,0.953685,0.117691,2.69005,1.39889,0.882661,1.30612,1,0
0,-924.531,-7.43182,1.49428,0.933658,0.157645,2.91522,1.10642,0.959305,1.35989,1,0
0,-923.88,-2.89828,1.49427,0.961602,0.15102,2.63998,1.23801,0.977525,1.39001,1,0
0,-920.711,-1.32977,1.50986,0.9975,0.114859,2.76075,1.29276,0.94561,1.38085,1,0
0,-922.198,-3.33027,1.53009,1.034,0.0833317,2.66263,1.15835,0.983933,1.34433,1,0
0,-931.359,-3.8661,1.54446,0.922699,0.121208,2.65168,1.23684,0.931526,1.3404,1,0
0,-923.159,-3.18421,1.53156,1.00416,0.119095,2.73804,1.33227,0.966237,1.2981,1,0
0,-920.894,-1.27803,1.51275,1.00005,0.113362,2.69622,1.24081,0.978888,1.38512,1,0
0,-921.59,-3.6962,1.49571,1.00387,0.163798,2.7938,1.06873,0.930007,1.36988,1,0
0,-925.47,-3.64879,1.52626,1.02106,0.124457,2.89203,1.29609,0.872079,1.35515,1,0
0,-927.714,-2.75609,1.53044,0.97389,0.13179,2.63068,1.31847,0.88933,1.30451,1,0
0,-922.931,-4.32626,1.52731,0.941323,0.103867,2.72123,1.44338,0.951922,1.35785,1,0
0,-935.225,-9.22903,1.54219,0.965938,0.08772,2.65182,1.10226,1.05531,1.27618,1,0
0,-923.678,-1.08831,1.5424,0.994687,0.152172,2.64752,1.286,0.898637,1.36,1,0
0,-920.499,-1.66112,1.5016,1.02033,0.0975647,2.6269,1.25993,0.887575,1.35085,1,0
0,-926.273,-4.54062,1.54563,0.942188,0.0843909,2.74294,1.23288,0.899867,1.3822,1,0
0,-923.934,-3.80908,1.51875,1.00254,0.0835465,2.7328,1.15278,0.943723,1.30375,1,0
0,-925.294,-3.38305,1.51387,0.993453,0.110533,2.86636,1.13166,0.899566,1.32182,1,0
0,-929.364,-6.96368,1.49851,0.931562,0.128677,2.63567,1.24087,1.07269,1.39711,1,0
0,-925.891,-5.4929,1.52183,0.99487,0.090853,2.73965,1.25295,1.11213,1.37445,1,0
0,-922.157,-1.64593,1.50727,0.987177,0.120553,2.61878,1.28731,0.996382,1.37892,1,0
0,-927.669,-2.97012,1.51015,0.987844,0.161993,2.51847,1.15331,0.893676,1.35479,1,0
0,-926.2,-4.45662,1.57394,0.979297,0.0889052,2.72841,1.18912,0.832493,1.36243,1,0
0,-922.379,-3.53262,1.47466,1.03463,0.16349,2.69088,1.26013,0.887388,1.37024,1,0
0,-924.73,-5.80432,1.49894,0.945542,0.156257,2.74942,1.16699,0.995484,1.41056,1,0
0,-924.919,-11.1866,1.53497,0.973482,0.20989,2.40341,1.04014,1.00444,1.35792,1,0
0,-921.689,-0.692933,1.52163,0.96703,0.130253,2.69785,1.24328,0.907435,1.36448,1,0
0,-923.808,-1.3234,1.55306,1.00193,0.130607,2.66281,1.30871,0.903574,1.33216,1,0
0,-931.963,-4.21173,1.58404,0.994335,0.178782,2.65339,1.22319,0.907753,1.32209,1,0
0,-925.916,-5.32865,1.52555,1.01424,0.12548,2.79641,1.21635,0.946082,1.43051,1,0
0,-925.077,-6.47293,1.50515,1.06977,0.155492,2.72612,1.1696,0.826893,1.37687,1,0
0,-925.455,-2.68919,1.49569,1.00775,0.0881308,2.78198,1.27733,0.932115,1.37497,1,0
0,-924.707,-5.78054,1.53788,0.968936,0.132408,2.88568,1.13845,0.807148,1.34896,1,0
0,-924.684,-6.69047,1.48879,1.00325,0.167128,2.81871,1.37124,0.818676,1.31092,1,0
0,-926.05,-2.84787,1.5556,0.995427,0.174603,2.62573,1.11154,0.921384,1.35719,1,0
0,-930.717,-4.87625,1.59045,0.974516,0.0877507,2.58385,1.18127,0.905037,1.36705,1,0
0,-928.26,-4.12741,1.47899,1.00257,0.0796068,2.7811,1.20853,0.879152,1.33421,1,0
0,-924.73,-3.84528,1.54267,1.01346,0.114283,2.64932,1.0525,0.85171,1.32749,1,0
0,-925.627,-1.57498,1.53814,0.992957,0.121583,2.60628,1.20804,0.97752,1.32029,1,0
0,-927.914,-4.98272,1.57141,0.950065,0.131445,2.78737,1.28956,0.905446,1.30779,1,0
0,-927.14,-2.19817,1.52625,0.975903,0.157153,2.63378,1.3703,0.894012,1.33546,1,0
0,-921.783,-2.97502,1.53715,1.0081,0.154972,2.7979,1.29145,0.884591,1.31632,1,0
0,-920.729,-2.22803,1.49799,0.978485,0.145975,2.79872,1.16275,0.972514,1.36954,1,0
0,-925.397,-7.0289,1.47148,0.934231,0.100029,2.70538,1.34506,0.971993,1.30047,1,0
0,-920.007,-1.66035,1.50219,1.00827,0.150738,2.7736,1.17233,0.893675,1.3629,1,0
0,-925.506,-3.09527,1.56838,0.964202,0.103816,2.75238,1.16568,0.871358,1.3566,1,0
0,-924.178,-2.23954,1.52566,0.986679,0.102851,2.56237,1.23528,0.922127,1.38928,1,0
0,-923.813,-1.24807,1.51077,0.95974,0.14615,2.65705,1.22585,0.898934,1.34871,1,0
0,-923.276,-4.99321,1.54423,1.01703,0.0686729,2.64954,1.23108,0.858653,1.36449,1,0
0,-924.79,-2.22457,1.50627,0.965377,0.140373,2.64,1.33353,0.868157,1.33216,1,0
0,-928.207,-8.74403,1.47243,1.00238,0.113894,2.5777,1.06839,1.14066,1.34866,1,0
0,-924.189,-1.47404,1.56405,1.00131,0.13333,2.66638,1.18253,0.902126,1.33744,1,0
0,-922.075,-3.19268,1.55302,0.971107,0.14371,2.77235,1.33666,0.907289,1.38931,1,0
0,-921.844,-3.75242,1.52374,1.0311,0.142119,2.71041,1.10133,1.04246,1.36144,1,0
0,-920.693,-0.491208,1.51329,0.975759,0.140127,2.70627,1.26396,0.924379,1.3502,1,0
0,-924.378,-2.84212,1.5202,0.936946,0.0986318,2.71359,1.2808,0.927322,1.35259,1,0
0,-923.589,-1.93188,1.50587,0.976828,0.0892848,2.63768,1.14721,0.904816,1.35675,1,0
0,-921.702,-2.552,1.4705,0.97136,0.114407,2.65773,1.27638,0.954829,1.32456,1,0
0,-924.124,-2.88792,1.46938,1.01506,0.109982,2.68634,1.13605,0.900008,1.37511,1,0
0,-928.583,-6.8464,1.60078,0.960191,0.131791,2.76013,1.35771,1.03168,1.37207,1,0
0,-922,-1.68164,1.51683,0.995966,0.15079,2.71118,1.2504,0.931649,1.31155,1,0
0,-928.946,-4.25367,1.57462,1.01253,0.123531,2.5243,1.17909,0.865886,1.36982,1,0
0,-926.647,-6.008,1.48763,1.04299,0.137834,2.55716,1.44034,0.85432,1.34046,1,0
0,-927.467,-3.28168,1.55055,0.993591,0.19697,2.61958,1.19523,0.962613,1.36812,1,0
0,-922.685,-2.30775,1.52026,0.991399,0.0788925,2.65478,1.18402,0.90495,1.36163,1,0
0,-923.225,-3.13516,1.46395,0.976678,0.0959604,2.64857,1.19748,0.879631,1.34414,1,0
0,-923.666,-3.77063,1.45943,0.968583,0.0961065,2.72619,1.28344,0.879311,1.35453,1,0
0,-922.968,-2.28049,1.52375,1.0019,0.113331,2.62919,1.16021,1.04187,1.36496,1,0
0,-924.129,-3.97915,1.54441,1.04236,0.106378,2.62461,1.28552,1.02585,1.32638,1,0
0,-921.401,-4.11392,1.49544,0.96651,0.141197,2.876,1.33385,0.981992,1.3641,1,0
0,-920.405,-2.8618,1.50982,0.980155,0.132493,2.83947,1.3383,0.917484,1.32204,1,0
0,-921.84,-1.09223,1.49499,0.974512,0.12289,2.65458,1.2566,0.909413,1.32921,1,0
0,-924.831,-3.52845,1.57341,1.02966,0.141201,2.71244,1.23198,0.941144,1.3148,1,0
0,-923.046,-3.1089,1.56027,1.00703,0.0983945,2.73081,1.11692,0.954636,1.38289,1,0
0,-946.584,-7.92022,1.50378,1.05275,0.121407,2.89444,1.40264,1.03461,1.37531,1,0
0,-925.833,-3.97287,1.50784,0.953654,0.122155,2.63267,1.27577,0.900132,1.41162,1,0
0,-928.175,-2.33795,1.55789,0.995015,0.134691,2.56189,1.34136,0.907929,1.35521,1,0
0,-920.574,-1.44028,1.50825,1.02543,0.105388,2.61806,1.17113,0.915345,1.34463,1,0
0,-923.99,-6.82518,1.5037,0.997905,0.0867909,2.64568,1.44904,0.810712,1.3898,1,0
0,-932.437,-5.72078,1.54507,0.956716,0.14627,2.53763,1.23067,1.03299,1.39923,1,0
0,-923.479,-1.21392,1.51682,0.960266,0.111662,2.69113,1.18712,0.941844,1.33306,1,0
0,-923.534,-3.7772,1.5383,0.952837,0.122935,2.73085,1.31584,0.90784,1.40476,1,0
0,-930.513,-5.45338,1.5188,0.947371,0.0947867,2.59485,1.02898,0.936299,1.37607,1,0
0,-926.054,-4.50832,1.53203,0.967215,0.162788,2.69371,1.09365,1.05927,1.35967,1,0
0,-931.894,-6.25321,1.59213,0.957372,0.103782,2.72615,1.20505,0.820946,1.32719,1,0
0,-927.371,-6.17302,1.53904,0.992636,0.081823,2.61075,1.31429,1.09908,1.33466,1,0
0,-925.408,-5.14865,1.54499,1.03097,0.109905,2.75422,1.22077,1.07979,1.3197,1,0
0,-931.351,-3.59919,1.59429,0.966759,0.121334,2.62737,1.26893,0.950668,1.3482,1,0
0,-923.814,-3.06394,1.52942,0.982181,0.0840938,2.57481,1.30155,0.91794,1.37868,1,0
0,-924.037,-5.34429,1.49506,0.955179,0.123714,2.93311,1.31569,0.964134,1.3588,1,0
0,-920.886,-2.09168,1.52198,0.989903,0.0936566,2.70143,1.34972,0.866583,1.34414,1,0
0,-929.734,-4.39076,1.55822,1.0138,0.10826,2.54188,1.21722,1.01088,1.31267,1,0
0,-922.136,-0.82218,1.53404,0.996744,0.127603,2.6581,1.2667,0.865874,1.34717,1,0
0,-920.138,-0.777711,1.50159,1.01349,0.110997,2.69541,1.20374,0.920276,1.33686,1,0
0,-925.219,-4.00041,1.48024,1.05553,0.101343,2.67798,1.25801,0.977168,1.36102,1,0
0,-928.349,-2.39022,1.5583,0.963233,0.107715,2.63753,1.12082,0.929114,1.34166,1,0
0,-922.772,-2.90819,1.54314,1.02574,0.0887505,2.76411,1.20946,0.979203,1.33763,1,0
0,-930.318,-4.84127,1.52484,0.928278,0.151666,2.61177,1.23665,0.931448,1.39389,1,0
0,-922.241,-3.21532,1.49909,1.00599,0.112044,2.70429,1.39345,0.979733,1.39275,1,0
0,-926.424,-5.19183,1.50059,0.974324,0.123868,2.66094,1.24204,0.804814,1.40829,1,0
0,-926.685,-5.42144,1.58482,0.986622,0.0778686,2.67064,1.31666,0.863378,1.33931,1,0
0,-925.078,-2.86575,1.55996,0.988563,0.121944,2.72435,1.29822,1.01055,1.31838,1,0
0,-926.126,-2.81789,1.53737,0.984358,0.138842,2.68284,1.31614,0.885834,1.30197,1,0
0,-925.705,-4.91567,1.47501,0.935637,0.103731,2.70972,1.20471,0.961798,1.31545,1,0
0,-931.202,-6.76485,1.51804,0.999542,0.118659,2.43933,1.06194,0.838494,1.35333,1,0
0,-925.514,-4.60064,1.5043,0.944111,0.104132,2.88394,1.21401,0.92134,1.36997,1,0
0,-920.476,-0.82822,1.49883,0.997533,0.128471,2.68099,1.19302,0.873818,1.34626,1,0
0,-926.192,-3.8078,1.52689,1.00192,0.113908,2.86071,1.06247,0.959769,1.3621,1,0
0,-927.015,-5.85413,1.49515,0.946385,0.0695004,2.58969,1.25592,0.963305,1.34526,1,0
0,-924.979,-2.44138,1.52128,0.972529,0.161482,2.64928,1.07779,0.938017,1.34622,1,0
0,-924.409,-1.96621,1.5279,0.982845,0.136406,2.59819,1.14901,0.926997,1.38936,1,0
0,-924.539,-4.48261,1.53511,1.04081,0.114862,2.74414,1.38601,1.03441,1.33476,1,0
0,-920.608,-1.7799,1.49462,1.01246,0.151388,2.6632,1.19653,0.893296,1.3252,1,0
0,-933.152,-5.61432,1.56714,0.934877,0.116208,2.58983,1.22351,0.996652,1.38973,1,0
0,-922.269,-2.30627,1.5406,1.00886,0.113583,2.64414,1.17671,0.947358,1.39957,1,0
0,-922.709,-4.14898,1.52838,1.016,0.0712776,2.71756,1.25121,0.902219,1.32344,1,0
0,-927.745,-3.77187,1.52233,0.973737,0.092024,2.49635,1.3194,0.900292,1.35067,1,0
0,-921.69,-1.85056,1.51836,1.00418,0.169932,2.67345,1.19886,0.861016,1.35641,1,0
0,-924.505,-3.80689,1.48023,0.969123,0.13135,2.68381,1.16561,0.816081,1.36948,1,0
0,-922.527,-4.37669,1.46227,1.00586,0.108774,2.56923,1.20128,0.87733,1.31481,1,0
0,-928.062,-8.34523,1.43515,0.984179,0.110816,2.50764,1.06774,0.89132,1.37368,1,0
0,-921.469,-2.65304,1.53457,1.01669,0.125506,2.82354,1.24519,0.871823,1.32404,1,0
0,-924.948,-4.15434,1.57924,0.98356,0.134649,2.78518,1.18588,1.03519,1.34297,1,0
0,-921.846,-3.97913,1.55822,0.999749,0.149011,2.85916,1.20628,0.917233,1.31442,1,0
0,-928.831,-6.54822,1.60384,1.04947,0.114928,2.60009,1.34696,0.937037,1.34707,1,0
0,-923.827,-3.39001,1.55472,0.962217,0.102072,2.73137,1.37186,0.866095,1.33988,1,0
0,-920.882,-3.45383,1.47474,0.990433,0.176346,2.80229,1.2853,0.92517,1.34664,1,0
0,-927.316,-2.15667,1.55444,0.961432,0.106654,2.65838,1.22731,0.966,1.32714,1,0
0,-930.347,-4.56227,1.54785,1.02033,0.206,2.62583,1.31706,0.91887,1.37993,1,0
0,-921.27,-0.710176,1.54503,0.997612,0.114026,2.71627,1.17416,0.948075,1.34623,1,0
0,-920.319,-1.11775,1.4964,1.00059,0.101166,2.63992,1.28859,0.903415,1.3482,1,0
0,-924.135,-5.2678,1.48131,1.01797,0.0788772,2.69847,1.38788,0.856609,1.36319,1,0
0,-925.869,-7.31677,1.54363,1.06676,0.127935,2.69879,1.28712,0.782204,1.3636,1,0
0,-924.976,-2.67018,1.4893,0.970299,0.108924,2.53662,1.30399,0.935905,1.34284,1,0
0,-920.187,-1.41856,1.52045,1.00411,0.102188,2.68589,1.3574,0.888972,1.35341,1,0
0,-924.8,-4.71339,1.45517,0.992707,0.105168,2.70213,1.09747,0.906561,1.31623,1,0
0,-928.102,-4.20099,1.55483,0.991487,0.11245,2.56407,1.41789,0.845067,1.35143,1,0
0,-923.744,-8.30609,1.53169,0.997813,0.208958,2.79391,1.05035,0.821693,1.38933,1,0
0,-925.231,-3.0219,1.53908,1.0078,0.156009,2.69198,1.37376,0.846097,1.33695,1,0
0,-923.62,-3.40887,1.46955,0.955527,0.119151,2.66421,1.26129,0.934541,1.38789,1,0
0,-924.218,-2.04125,1.52133,0.986269,0.100546,2.62161,1.14783,0.848829,1.35759,1,0
0,-927.244,-4.34733,1.52742,0.978638,0.0878688,2.56835,1.34024,0.989464,1.31171,1,0
0,-922.296,-2.39409,1.50462,0.997318,0.144557,2.71044,1.29168,1.01069,1.31701,1,0
0,-926.666,-5.1466,1.46698,0.992822,0.132711,2.80281,1.32206,0.843601,1.39145,1,0
0,-921.638,-3.28675,1.46669,0.965877,0.139459,2.70131,1.35029,0.883235,1.35472,1,0
0,-923.24,-3.15157,1.50306,1.02007,0.124451,2.69866,1.21419,0.904907,1.41108,1,0
0,-923.333,-3.07418,1.5109,0.981553,0.0804419,2.75899,1.23719,1.00388,1.35363,1,0
0,-930.019,-5.04504,1.55109,0.94545,0.106298,2.61594,1.4105,1.01811,1.34301,1,0
0,-922.847,-5.35673,1.47584,0.959371,0.185677,2.80177,1.34274,0.981057,1.3459,1,0
0,-923.285,-2.63203,1.53478,0.977091,0.0876313,2.75967,1.21851,0.895861,1.38206,1,0
0,-921.361,-2.21805,1.49754,1.01874,0.116732,2.59688,1.11315,0.958806,1.33592,1,0
0,-923.128,-1.75669,1.48863,1.00205,0.111153,2.79324,1.17817,0.930978,1.33655,1,0
0,-921.776,-2.94322,1.54287,0.991984,0.138268,2.78724,1.19112,1.04366,1.36668,1,0
0,-922.252,-3.40787,1.5004,1.01439,0.12197,2.78451,1.2503,0.8572,1.30692,1,0
0,-926.652,-9.81597,1.51086,1.04212,0.185633,2.66223,1.11496,0.819644,1.42857,1,0
0,-925.269,-3.94043,1.5252,1.03553,0.155581,2.67394,1.35895,0.853527,1.32111,1,0
0,-930.549,-3.13679,1.52752,0.951516,0.110452,2.52199,1.187,0.92624,1.36588,1,0
0,-929.851,-2.9588,1.52859,0.973868,0.164893,2.54622,1.25335,0.867875,1.36559,1,0
0,-925.479,-4.58467,1.59256,1.01471,0.0860464,2.66595,1.26664,0.901483,1.33807,1,0
0,-922.108,-4.94639,1.53208,0.947139,0.117497,2.88122,1.29455,1.00827,1.36725,1,0
0,-920.742,-3.50194,1.49335,0.990076,0.171591,2.79373,1.12898,0.945301,1.38261,1,0
0,-924.202,-6.96447,1.53812,1.07268,0.0963764,2.53598,1.37634,0.889055,1.35132,1,0
0,-922.488,-2.64419,1.53136,1.03472,0.116954,2.63753,1.20919,1.01918,1.33028,1,0
0,-925.692,-1.44636,1.55374,0.996705,0.130878,2.63069,1.20302,0.939734,1.32271,1,0
0,-924.402,-4.26878,1.54846,1.05455,0.114242,2.8055,1.19812,0.866991,1.34252,1,0
0,-922.583,-2.66486,1.54276,1.01223,0.100278,2.78016,1.24199,0.901223,1.39067,1,0
0,-924.045,-7.2351,1.54257,0.948237,0.157466,2.8354,1.24984,0.890448,1.42268,1,0
0,-924.12,-5.14008,1.55326,1.01172,0.132154,2.86358,1.24922,1.06994,1.35209,1,0
0,-924.422,-1.61907,1.50995,0.986814,0.135538,2.55293,1.23652,0.906394,1.37421,1,0
0,-922.165,-4.87562,1.51088,1.06011,0.131822,2.56741,1.14932,0.90293,1.3878,1,0
0,-931.301,-3.24029,1.4816,1.02855,0.123379,2.83923,1.16726,0.923944,1.3465,1,0
0,-929.106,-3.15024,1.52257,0.980983,0.135981,2.51368,1.29906,0.850434,1.35783,1,0
0,-920.564,-4.49329,1.51125,0.943423,0.137195,2.84973,1.37209,0.950168,1.36192,1,0
