# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 14:08:15 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d450cd851.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d4288a429e.json
# random
#   seed = 274815519
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-458.298,-2.57931,1.44383,1.04274,0.311878,2.57738,1.525,1.33436,1,0,0
0,-459.61,-3.58754,1.51064,1.08474,0.216604,2.69071,1.45062,1.3771,1,0,0
0,-456.83,-0.621577,1.47054,1.02787,0.266177,2.72811,1.53798,1.3461,1,0,0
0,-456.344,-1.77106,1.49079,1.01114,0.284826,2.78196,1.5627,1.38082,1,0,0
0,-456.326,-1.01602,1.4808,1.006,0.257205,2.73657,1.5841,1.38381,1,0,0
0,-458.727,-1.68449,1.50443,1.01943,0.281017,2.68919,1.52267,1.33165,1,0,0
0,-457.318,-1.68017,1.44172,0.992331,0.295366,2.69369,1.60149,1.39224,1,0,0
0,-458.196,-1.78566,1.45092,1.05723,0.230027,2.62209,1.49838,1.39381,1,0,0
0,-456.6,-1.03892,1.4577,1.03339,0.251361,2.60817,1.59661,1.37194,1,0,0
0,-458.844,-4.74499,1.4977,0.923142,0.241962,2.87059,1.55549,1.36692,1,0,0
0,-464.516,-4.69921,1.42098,1.00188,0.221816,2.65279,1.35179,1.3099,1,0,0
0,-458.672,-3.11878,1.43646,0.96764,0.238254,2.59053,1.63198,1.40547,1,0,0
0,-467.811,-8.09908,1.37567,1.02653,0.214752,2.67835,1.64197,1.42295,1,0,0
0,-457.405,-2.46909,1.47273,1.05032,0.264731,2.52821,1.59106,1.36869,1,0,0
0,-457.577,-2.34498,1.48048,0.969984,0.235838,2.67698,1.61012,1.40868,1,0,0
0,-458.242,-0.9682,1.49076,1.02331,0.258881,2.60902,1.44335,1.36551,1,0,0
0,-459.964,-3.09021,1.4426,0.972623,0.195626,2.69615,1.56471,1.38505,1,0,0
0,-457.925,-5.17255,1.4481,0.915408,0.247696,2.87019,1.62896,1.35365,1,0,0
0,-458.746,-2.52663,1.45619,1.08584,0.233493,2.59747,1.41522,1.36715,1,0,0
0,-459.815,-2.92748,1.4395,0.973084,0.211229,2.55119,1.56542,1.35739,1,0,0
0,-463.197,-3.20099,1.46737,0.94965,0.263128,2.50929,1.4327,1.3885,1,0,0
0,-458.124,-2.02005,1.44615,1.00609,0.318893,2.65906,1.41249,1.34195,1,0,0
0,-472.764,-6.82881,1.4716,1.15988,0.227123,2.76273,1.36985,1.38732,1,0,0
0,-459.536,-3.01259,1.51062,1.00112,0.263031,2.76548,1.55777,1.31857,1,0,0
0,-457.651,-2.24122,1.45172,0.955772,0.268077,2.83286,1.50133,1.37191,1,0,0
0,-460.414,-2.89663,1.42842,1.07954,0.298123,2.76165,1.49736,1.37719,1,0,0
0,-459.014,-2.06452,1.43257,1.03947,0.26112,2.71024,1.47475,1.31872,1,0,0
0,-468.943,-6.58316,1.52105,0.986436,0.287903,2.61803,1.34606,1.29348,1,0,0
0,-460.81,-3.64598,1.47923,1.07343,0.274467,2.74027,1.7137,1.37101,1,0,0
0,-457.44,-0.467885,1.46098,0.967954,0.255162,2.70171,1.53067,1.37802,1,0,0
0,-457.459,-1.66796,1.47509,1.03373,0.310313,2.59099,1.52495,1.37188,1,0,0
0,-460.25,-1.23187,1.44085,0.954165,0.243132,2.72037,1.44864,1.3526,1,0,0
0,-458.435,-1.95194,1.44357,1.07334,0.252785,2.62783,1.43554,1.33834,1,0,0
0,-460.831,-3.69384,1.47678,1.01312,0.270704,2.67357,1.31187,1.41105,1,0,0
0,-459.081,-0.927697,1.44794,0.982914,0.245784,2.75369,1.44622,1.3553,1,0,0
0,-459.572,-1.70704,1.44089,0.975967,0.24204,2.58126,1.49266,1.39529,1,0,0
0,-457.016,-1.1013,1.46502,0.974159,0.234425,2.72657,1.59019,1.37381,1,0,0
0,-461.584,-4.20978,1.53669,1.00623,0.261313,2.7211,1.57252,1.31808,1,0,0
0,-461.294,-1.65061,1.45927,0.94185,0.248614,2.70933,1.46567,1.32975,1,0,0
0,-462.093,-2.6262,1.44905,1.10885,0.251055,2.73555,1.5362,1.37399,1,0,0
0,-461.59,-5.11723,1.44825,1.02098,0.27724,2.76764,1.45423,1.28118,1,0,0
0,-464.252,-5.9943,1.43381,1.07622,0.290551,2.84124,1.39041,1.31147,1,0,0
0,-457.794,-0.522652,1.44604,0.99852,0.244966,2.61146,1.5127,1.36536,1,0,0
0,-459.44,-1.28866,1.50045,0.954337,0.25881,2.66848,1.50843,1.37835,1,0,0
0,-457.678,-1.63874,1.47911,0.952816,0.246428,2.75245,1.55016,1.38949,1,0,0
0,-456.663,-0.357346,1.46769,1.04217,0.26298,2.69021,1.50295,1.36465,1,0,0
0,-469.557,-7.07069,1.44943,0.954077,0.179569,2.64242,1.31078,1.33659,1,0,0
0,-459.493,-2.24382,1.48123,0.924787,0.266489,2.68252,1.55567,1.39672,1,0,0
0,-459.196,-2.24726,1.44858,1.04883,0.264749,2.73763,1.45819,1.31624,1,0,0
0,-462.9,-4.01959,1.46006,1.09957,0.223465,2.75612,1.64286,1.34575,1,0,0
0,-459.146,-3.18504,1.4866,1.11115,0.231927,2.64075,1.4344,1.35707,1,0,0
0,-465.804,-4.29957,1.43668,0.956901,0.199673,2.61922,1.37838,1.33382,1,0,0
0,-461.149,-4.06302,1.47076,0.928721,0.282942,2.60012,1.56348,1.42554,1,0,0
0,-457.994,-2.90487,1.46933,1.08273,0.302434,2.64751,1.43992,1.32713,1,0,0
0,-459.661,-3.24904,1.46975,0.992202,0.33335,2.56627,1.41126,1.38376,1,0,0
0,-458.37,-0.978961,1.46304,0.98858,0.296122,2.60479,1.54097,1.35132,1,0,0
0,-471.507,-12.3924,1.46078,0.894955,0.159288,2.48642,1.51295,1.39896,1,0,0
0,-462.431,-3.97415,1.47023,1.00695,0.253835,2.50795,1.52393,1.30693,1,0,0
0,-459.664,-5.56117,1.45096,1.13977,0.287101,2.58211,1.46417,1.40897,1,0,0
0,-458.949,-4.57264,1.5284,1.08366,0.258364,2.78231,1.50719,1.39206,1,0,0
0,-460.356,-3.93995,1.50064,1.07893,0.299629,2.60199,1.6414,1.34189,1,0,0
0,-457.225,-0.225618,1.44998,1.01043,0.269276,2.6436,1.48157,1.36007,1,0,0
0,-459.29,-2.66384,1.44541,1.04397,0.263618,2.60646,1.47787,1.30822,1,0,0
0,-460.587,-4.70783,1.40059,0.992792,0.222355,2.5402,1.53665,1.33023,1,0,0
0,-464.742,-3.0333,1.46359,0.917845,0.261033,2.58736,1.51898,1.32305,1,0,0
0,-458.308,-1.39915,1.46451,0.977283,0.301393,2.64386,1.44359,1.39106,1,0,0
0,-458.954,-2.79477,1.43855,0.995263,0.302152,2.54754,1.61083,1.37888,1,0,0
0,-459.605,-1.44535,1.45198,0.998474,0.245044,2.70797,1.42242,1.40194,1,0,0
0,-456.705,-0.862021,1.48463,1.05643,0.262397,2.6906,1.51191,1.36981,1,0,0
0,-460.189,-3.55164,1.48057,0.976936,0.229846,2.87967,1.46801,1.37256,1,0,0
0,-459.01,-2.47688,1.5137,0.978046,0.216989,2.69664,1.55749,1.37071,1,0,0
0,-459.074,-4.72795,1.5334,1.0527,0.245747,2.54901,1.50108,1.39739,1,0,0
0,-460.151,-3.0994,1.43538,0.994937,0.190901,2.66742,1.54584,1.36632,1,0,0
0,-459.904,-6.42219,1.4912,1.01784,0.252318,2.72341,1.79711,1.42132,1,0,0
0,-461.738,-6.33052,1.44566,1.0279,0.319139,2.43555,1.4548,1.33412,1,0,0
0,-461.93,-5.76812,1.43242,1.04896,0.349808,2.79683,1.56692,1.41089,1,0,0
0,-458.455,-1.6307,1.47004,1.0141,0.295688,2.69264,1.38352,1.34196,1,0,0
0,-460.373,-5.39393,1.39607,0.972215,0.306285,2.81604,1.57105,1.39482,1,0,0
0,-461.132,-3.70721,1.42442,1.10042,0.247187,2.66424,1.47594,1.32158,1,0,0
0,-458.819,-2.73698,1.49925,1.05198,0.236838,2.60897,1.40553,1.39385,1,0,0
0,-456.584,-2.74916,1.46417,0.96659,0.231205,2.74239,1.69305,1.37208,1,0,0
0,-459.044,-6.17931,1.47671,1.14538,0.272597,2.51049,1.53034,1.33768,1,0,0
0,-460.063,-4.93838,1.49467,0.978771,0.36131,2.65481,1.55276,1.41113,1,0,0
0,-462.038,-3.2373,1.47594,0.988692,0.306498,2.62026,1.33413,1.33538,1,0,0
0,-470.204,-8.62365,1.42909,0.853691,0.25789,2.57121,1.59805,1.31055,1,0,0
0,-460.241,-6.04481,1.48144,1.01755,0.23145,2.41399,1.54811,1.38228,1,0,0
0,-459.69,-4.41121,1.4625,1.01282,0.201111,2.768,1.63029,1.3187,1,0,0
0,-457.084,-0.97529,1.43713,1.00945,0.289515,2.71972,1.47237,1.37733,1,0,0
0,-462.932,-4.16212,1.4477,0.975939,0.286972,2.67346,1.2707,1.38145,1,0,0
0,-457.968,-2.80895,1.47283,1.10917,0.294225,2.63134,1.5408,1.37112,1,0,0
0,-462.857,-4.63006,1.42029,1.00788,0.201737,2.60576,1.4358,1.31549,1,0,0
0,-467.387,-4.78907,1.54271,0.936676,0.267406,2.61116,1.40634,1.35601,1,0,0
0,-458.922,-1.82593,1.49144,0.969082,0.247389,2.59799,1.62391,1.36286,1,0,0
0,-461.838,-4.8501,1.43425,0.94086,0.18585,2.73972,1.57277,1.35765,1,0,0
0,-463.665,-3.35161,1.42228,0.918709,0.227277,2.61981,1.49283,1.341,1,0,0
0,-458.648,-2.59169,1.47509,1.06803,0.240286,2.67996,1.50922,1.41554,1,0,0
0,-459.236,-2.42558,1.45267,1.08364,0.234316,2.61969,1.40825,1.37608,1,0,0
0,-462.667,-2.44666,1.50718,0.943289,0.260925,2.58293,1.55109,1.35258,1,0,0
0,-463.795,-6.22333,1.53357,0.919441,0.33487,2.67746,1.60673,1.37554,1,0,0
0,-461.31,-1.76526,1.45637,0.982932,0.235101,2.71777,1.40721,1.32803,1,0,0
0,-459.247,-0.930496,1.47096,1.01735,0.237177,2.65103,1.40281,1.36387,1,0,0
0,-457.412,-1.33469,1.47158,0.98168,0.241531,2.6392,1.64022,1.35439,1,0,0
0,-461.482,-3.38245,1.49245,1.10091,0.232945,2.7813,1.48207,1.36619,1,0,0
0,-458.904,-1.40311,1.43888,1.0079,0.271342,2.68438,1.42417,1.32903,1,0,0
0,-459.186,-0.649227,1.46304,0.964963,0.242142,2.62356,1.52286,1.35541,1,0,0
0,-461.608,-2.06829,1.50042,0.998619,0.266323,2.61444,1.46887,1.32084,1,0,0
0,-457.977,-2.28261,1.45622,1.05115,0.294922,2.55639,1.55984,1.34461,1,0,0
0,-457.546,-2.31159,1.44168,1.00077,0.331679,2.72755,1.56395,1.35108,1,0,0
0,-459.514,-3.3557,1.41743,0.996232,0.311951,2.62152,1.46083,1.32013,1,0,0
0,-461.359,-2.94492,1.4623,1.08434,0.215786,2.74534,1.58215,1.37137,1,0,0
0,-457.804,-2.07455,1.42653,1.00351,0.319354,2.6572,1.54428,1.34753,1,0,0
0,-459.22,-3.31385,1.51465,1.05703,0.280583,2.70027,1.36917,1.34664,1,0,0
0,-457.933,-0.56215,1.47899,1.00405,0.233807,2.6314,1.50852,1.3648,1,0,0
0,-458.727,-1.90294,1.48092,1.06351,0.251635,2.79458,1.50483,1.3609,1,0,0
0,-458.011,-1.316,1.46589,1.00773,0.283943,2.69086,1.387,1.38576,1,0,0
0,-463.577,-7.26673,1.47438,1.07874,0.209719,2.61082,1.39867,1.44863,1,0,0
0,-458.966,-3.54247,1.53786,1.04561,0.244173,2.71607,1.4536,1.37803,1,0,0
0,-457.334,-2.66254,1.44487,1.06982,0.314754,2.58052,1.50441,1.36823,1,0,0
0,-461.109,-5.5075,1.40045,0.969639,0.289603,2.75663,1.63673,1.41674,1,0,0
0,-461.078,-2.48745,1.48773,1.01992,0.209988,2.71471,1.39582,1.37564,1,0,0
0,-463.477,-3.89699,1.52584,0.982375,0.299547,2.56366,1.40861,1.35961,1,0,0
0,-459.074,-1.66023,1.41944,0.969762,0.237093,2.62433,1.53699,1.36668,1,0,0
0,-459.596,-4.49649,1.4056,1.01634,0.318211,2.57033,1.53039,1.32557,1,0,0
0,-460.583,-4.44039,1.48304,1.07383,0.319023,2.78857,1.60323,1.32802,1,0,0
0,-458.317,-1.3213,1.43789,0.943135,0.263183,2.68608,1.56982,1.35741,1,0,0
0,-458.589,-3.69831,1.41467,1.05775,0.33005,2.60798,1.53059,1.36016,1,0,0
0,-457.01,-0.729678,1.46299,0.973654,0.283494,2.69883,1.52483,1.38628,1,0,0
0,-457.387,-2.09486,1.49889,1.03133,0.286105,2.78201,1.50268,1.34225,1,0,0
0,-457.241,-1.70053,1.48897,1.04524,0.279904,2.68458,1.40685,1.3867,1,0,0
0,-459.858,-1.68766,1.43194,0.991368,0.27023,2.5882,1.3999,1.36347,1,0,0
0,-462.969,-6.92662,1.51885,0.877284,0.292149,2.72933,1.65138,1.38184,1,0,0
0,-458.547,-1.0814,1.48517,1.02637,0.250647,2.68617,1.47855,1.33033,1,0,0
0,-457.685,-2.31252,1.44457,1.01225,0.290127,2.82719,1.48773,1.34343,1,0,0
0,-459.017,-4.77278,1.444,1.02703,0.329985,2.70347,1.29218,1.37375,1,0,0
0,-471.214,-7.473,1.54159,0.929677,0.248025,2.67561,1.52003,1.28892,1,0,0
0,-467.899,-8.36695,1.38985,1.06627,0.180413,2.58694,1.45499,1.39191,1,0,0
0,-456.71,-0.640356,1.44203,0.997541,0.274263,2.6869,1.56917,1.37623,1,0,0
0,-457.525,-1.13729,1.44608,1.03337,0.286009,2.67201,1.43651,1.34056,1,0,0
0,-458.359,-1.38512,1.4263,0.977055,0.232545,2.68041,1.55636,1.35198,1,0,0
0,-462.885,-5.29854,1.42822,1.02378,0.224739,2.53197,1.36936,1.41514,1,0,0
0,-477.044,-5.87109,1.39494,1.02824,0.246283,2.86569,1.40245,1.38356,1,0,0
0,-459.603,-0.994071,1.44377,0.98052,0.224115,2.66983,1.47121,1.37329,1,0,0
0,-461.179,-3.91383,1.49153,0.89809,0.266232,2.70885,1.64218,1.35526,1,0,0
0,-461.082,-1.46386,1.46202,0.942055,0.271089,2.69566,1.39955,1.3619,1,0,0
0,-460.399,-3.89476,1.439,1.06067,0.344074,2.618,1.61092,1.36674,1,0,0
0,-459.865,-1.89524,1.47793,1.01066,0.275003,2.56707,1.38129,1.36399,1,0,0
0,-459.777,-2.69519,1.40209,1.03525,0.283515,2.72467,1.45296,1.35883,1,0,0
0,-458.654,-0.866244,1.46024,0.989847,0.258254,2.65618,1.43367,1.39439,1,0,0
0,-463.774,-3.23581,1.43198,0.974571,0.201809,2.68086,1.41133,1.38849,1,0,0
0,-458.958,-2.50325,1.47655,1.01645,0.297162,2.67063,1.70041,1.35902,1,0,0
0,-458.967,-2.62896,1.40481,0.959905,0.271572,2.63799,1.57429,1.37624,1,0,0
0,-462.982,-3.76817,1.52618,0.996809,0.243516,2.58198,1.56187,1.32306,1,0,0
0,-457.329,-1.1515,1.47254,1.04241,0.279923,2.72494,1.48332,1.33604,1,0,0
0,-459.202,-6.47307,1.49848,1.00308,0.280927,2.89261,1.71368,1.39299,1,0,0
0,-457.558,-0.739649,1.45503,0.971555,0.289742,2.716,1.48854,1.35221,1,0,0
0,-463.665,-4.3398,1.38039,0.996134,0.243871,2.76697,1.51017,1.36063,1,0,0
0,-460.792,-1.11253,1.47753,0.955276,0.268455,2.60672,1.44582,1.37085,1,0,0
0,-460.035,-6.95959,1.45891,1.13366,0.213873,2.55218,1.6776,1.34276,1,0,0
0,-457.164,-0.91693,1.44552,0.987073,0.286192,2.73746,1.46654,1.37781,1,0,0
0,-467.968,-5.24158,1.48617,0.942652,0.255895,2.45592,1.41681,1.34259,1,0,0
0,-459.951,-1.85555,1.4487,0.954986,0.216486,2.64544,1.55225,1.34483,1,0,0
0,-456.482,-1.02205,1.47336,0.989016,0.247549,2.71435,1.62506,1.36468,1,0,0
0,-457.36,-1.54594,1.48569,0.983889,0.241029,2.71518,1.54845,1.40215,1,0,0
0,-456.76,-2.58292,1.46201,0.995946,0.302883,2.80487,1.50776,1.40128,1,0,0
0,-462.201,-2.19977,1.48534,0.953084,0.299686,2.60328,1.51728,1.33239,1,0,0
0,-461.081,-4.54266,1.46606,1.13313,0.249395,2.62641,1.61845,1.39509,1,0,0
0,-457.708,-3.81287,1.43731,1.03996,0.345274,2.63342,1.38632,1.34964,1,0,0
0,-462.306,-2.3853,1.44494,0.98263,0.203562,2.72859,1.42954,1.3624,1,0,0
0,-464.579,-3.03412,1.47012,0.929133,0.268171,2.67483,1.43688,1.31139,1,0,0
0,-462.25,-3.45334,1.42492,0.94511,0.26964,2.60145,1.51819,1.31111,1,0,0
0,-458.302,-5.23906,1.47995,0.965154,0.319192,2.84438,1.68229,1.38269,1,0,0
0,-463.613,-7.64363,1.53935,1.0792,0.365272,2.62769,1.5949,1.37116,1,0,0
0,-464.462,-7.28858,1.46687,0.900705,0.284463,2.50943,1.68482,1.40992,1,0,0
0,-461.575,-3.41788,1.43318,0.964996,0.260105,2.84041,1.38448,1.3557,1,0,0
0,-458.175,-1.46377,1.47317,0.965408,0.2475,2.64241,1.55785,1.40233,1,0,0
0,-461.852,-4.73952,1.52458,0.918423,0.268389,2.71518,1.65612,1.35085,1,0,0
0,-459.793,-2.87533,1.4685,0.993011,0.335776,2.65598,1.42695,1.32791,1,0,0
0,-458.666,-4.08441,1.47045,0.98966,0.381479,2.68911,1.49329,1.37144,1,0,0
0,-467.411,-6.5309,1.39971,0.977482,0.22762,2.77526,1.49988,1.4394,1,0,0
0,-458.72,-2.41214,1.50207,0.950006,0.285167,2.71441,1.49688,1.40015,1,0,0
0,-464.897,-5.1209,1.44749,0.978061,0.228698,2.85631,1.42206,1.42196,1,0,0
0,-462.781,-4.32056,1.40995,0.97349,0.281897,2.54441,1.36059,1.35005,1,0,0
0,-461.534,-4.72288,1.54535,1.04473,0.250554,2.73346,1.42541,1.33354,1,0,0
0,-457.918,-1.26296,1.50279,1.00496,0.284027,2.71625,1.49612,1.34712,1,0,0
0,-462.447,-4.88223,1.39715,0.94502,0.248633,2.81725,1.46741,1.33599,1,0,0
0,-462.804,-6.17866,1.38169,1.00496,0.311872,2.74941,1.38401,1.39472,1,0,0
0,-470.642,-5.46349,1.42851,1.01795,0.209272,2.83494,1.35347,1.33522,1,0,0
0,-458.655,-2.58715,1.44561,1.06561,0.271361,2.6209,1.36054,1.38189,1,0,0
0,-460.557,-4.23675,1.4634,1.0341,0.186755,2.69837,1.56092,1.40195,1,0,0
0,-463.74,-4.75932,1.45331,0.957485,0.343118,2.56406,1.55199,1.3174,1,0,0
0,-460.61,-2.33919,1.4615,1.04739,0.241274,2.83268,1.53002,1.37459,1,0,0
0,-461.851,-2.54374,1.40951,1.0104,0.229994,2.65265,1.40825,1.37514,1,0,0
0,-465.477,-3.32509,1.48625,0.949633,0.212376,2.67888,1.38511,1.33257,1,0,0
0,-462.086,-6.27412,1.46205,1.00355,0.352012,2.76963,1.6573,1.42368,1,0,0
0,-462.263,-2.44578,1.4623,0.98317,0.253925,2.71142,1.31423,1.35399,1,0,0
0,-460.268,-2.47008,1.47979,0.958774,0.257771,2.62845,1.46823,1.41955,1,0,0
0,-459.915,-3.01657,1.4396,1.0358,0.199918,2.61386,1.50079,1.38929,1,0,0
0,-456.698,-0.943721,1.48778,1.04243,0.260433,2.70242,1.57236,1.36052,1,0,0
0,-459.37,-4.56657,1.48065,1.05133,0.255499,2.48564,1.3939,1.39645,1,0,0
0,-457.902,-1.77311,1.45527,0.995326,0.290575,2.62628,1.65953,1.37156,1,0,0
0,-460.122,-2.76014,1.41545,0.944084,0.250731,2.78465,1.49161,1.36781,1,0,0
0,-457.108,-0.485958,1.44451,1.00226,0.284235,2.64268,1.49298,1.37055,1,0,0
0,-456.947,-0.666564,1.48038,1.00445,0.271372,2.69572,1.5827,1.34999,1,0,0
0,-463.171,-4.68414,1.47972,1.04685,0.182445,2.77114,1.48917,1.35116,1,0,0
0,-456.875,-2.20179,1.49759,1.02433,0.233007,2.62669,1.61394,1.39019,1,0,0
0,-460.645,-3.49502,1.49876,0.957922,0.231156,2.67444,1.48906,1.42498,1,0,0
0,-460.859,-3.20962,1.43364,0.950837,0.224536,2.59265,1.5873,1.32621,1,0,0
0,-459.385,-2.81013,1.52875,0.980159,0.270087,2.66501,1.49493,1.39602,1,0,0
0,-462.509,-4.57316,1.46163,0.965819,0.231382,2.79177,1.49672,1.29269,1,0,0
0,-459.133,-2.81303,1.51999,1.00866,0.262685,2.56836,1.58059,1.37846,1,0,0
0,-458.174,-3.0977,1.49653,1.0775,0.289233,2.79788,1.4857,1.34941,1,0,0
0,-458.083,-1.54197,1.48245,0.986118,0.258228,2.74683,1.56727,1.32817,1,0,0
0,-461.292,-2.0959,1.48072,0.955621,0.237619,2.54665,1.54572,1.35837,1,0,0
0,-464.29,-3.18177,1.46308,0.944436,0.282709,2.51258,1.45069,1.3426,1,0,0
0,-457.515,-2.31434,1.45262,0.980935,0.270517,2.78655,1.55123,1.40894,1,0,0
0,-458.216,-1.80368,1.49489,1.03699,0.232375,2.64633,1.45174,1.39367,1,0,0
0,-459.68,-1.75469,1.43404,1.03974,0.253244,2.67997,1.41535,1.39538,1,0,0
0,-459.01,-3.93064,1.42384,1.04976,0.307037,2.7069,1.42505,1.31259,1,0,0
0,-475.281,-5.04551,1.41227,1.05023,0.20738,2.82932,1.47642,1.34364,1,0,0
0,-459.448,-1.7565,1.44607,1.0609,0.224059,2.64703,1.44342,1.37553,1,0,0
0,-462.339,-3.08139,1.42394,0.916432,0.289901,2.60403,1.4774,1.36673,1,0,0
0,-461.023,-1.94078,1.45562,0.994233,0.244528,2.6145,1.45557,1.31412,1,0,0
0,-465.401,-6.01462,1.47993,1.03174,0.245529,2.53919,1.36215,1.29144,1,0,0
0,-461.767,-4.12033,1.43384,0.950457,0.273195,2.70348,1.52286,1.29288,1,0,0
0,-459.523,-3.36722,1.45385,0.900198,0.257973,2.71174,1.63362,1.37344,1,0,0
0,-458.017,-1.17458,1.424,1.01454,0.248325,2.64532,1.52595,1.38284,1,0,0
0,-467.014,-7.96483,1.40192,1.04458,0.251911,2.83238,1.64513,1.29313,1,0,0
0,-462.5,-2.89159,1.52075,0.974545,0.247744,2.55376,1.47913,1.36663,1,0,0
0,-464.187,-4.70161,1.434,1.05369,0.20605,2.63667,1.39108,1.41456,1,0,0
0,-459.839,-1.63965,1.48584,1.00046,0.235612,2.60956,1.53524,1.32694,1,0,0
0,-457.012,-0.996307,1.45493,0.977989,0.305331,2.71973,1.49794,1.3601,1,0,0
0,-463.469,-3.35437,1.51377,0.986136,0.268579,2.68503,1.44073,1.30822,1,0,0
0,-457.975,-3.25963,1.47937,0.983619,0.323511,2.7998,1.46144,1.33076,1,0,0
0,-457.481,-0.232276,1.45315,0.999235,0.255007,2.62666,1.50319,1.36913,1,0,0
0,-459.549,-4.00255,1.47071,0.90432,0.293036,2.82219,1.48453,1.36163,1,0,0
0,-458.73,-4.64851,1.52179,1.0887,0.301009,2.55942,1.47661,1.36934,1,0,0
0,-460.135,-1.83978,1.48361,0.993135,0.26024,2.5295,1.46334,1.36933,1,0,0
0,-457.746,-1.02522,1.46525,1.03595,0.255112,2.7552,1.50511,1.33956,1,0,0
0,-458.804,-3.38507,1.45639,1.1027,0.249693,2.60784,1.62829,1.33897,1,0,0
0,-463.164,-2.83124,1.52058,0.967455,0.289275,2.61875,1.49203,1.33483,1,0,0
0,-465.065,-4.23336,1.45538,0.996764,0.228437,2.64681,1.29945,1.32019,1,0,0
0,-458.128,-2.67391,1.42645,1.02247,0.229659,2.69296,1.64861,1.33718,1,0,0
0,-456.926,-1.08285,1.44992,0.986696,0.283853,2.72165,1.52203,1.3951,1,0,0
0,-457.204,-0.638546,1.46838,1.0243,0.254588,2.61521,1.55169,1.34741,1,0,0
0,-457.239,-1.39639,1.47389,0.986251,0.225726,2.73476,1.576,1.38249,1,0,0
0,-459.227,-2.65312,1.41007,0.964484,0.264523,2.60728,1.57388,1.33937,1,0,0
0,-459.705,-1.67571,1.48502,0.991503,0.271424,2.53637,1.5114,1.36349,1,0,0
0,-459.597,-3.56107,1.43659,0.901436,0.261061,2.71608,1.63029,1.35789,1,0,0
0,-460.727,-2.60786,1.42796,0.942563,0.238616,2.75037,1.49323,1.33064,1,0,0
0,-456.657,-0.884765,1.47228,1.03415,0.280677,2.68438,1.46045,1.38887,1,0,0
0,-457.218,-1.57611,1.47938,0.96818,0.293376,2.71277,1.52606,1.39832,1,0,0
0,-463.791,-2.72894,1.43746,0.965678,0.239968,2.6333,1.33845,1.34514,1,0,0
0,-458.567,-4.7708,1.41689,0.971566,0.290401,2.84236,1.59703,1.32554,1,0,0
0,-457.212,-1.14346,1.44715,1.01129,0.261611,2.688,1.60247,1.33478,1,0,0
0,-459.721,-2.85735,1.4867,1.01412,0.262069,2.53549,1.62384,1.33619,1,0,0
0,-459.245,-3.54941,1.52227,1.0145,0.260146,2.54661,1.55503,1.39372,1,0,0
0,-457.602,-2.03716,1.42496,1.05497,0.260621,2.57202,1.49801,1.35979,1,0,0
0,-460.435,-4.00283,1.40668,0.989108,0.310451,2.64677,1.35018,1.36813,1,0,0
0,-463.605,-5.50688,1.47992,1.03429,0.367658,2.63583,1.67122,1.39095,1,0,0
0,-459.76,-2.31274,1.4096,0.99864,0.266666,2.60406,1.42429,1.3489,1,0,0
0,-456.854,-1.06949,1.48609,1.01738,0.28075,2.64276,1.51006,1.39413,1,0,0
0,-460.01,-6.0909,1.40028,1.02931,0.274426,2.44999,1.48177,1.35737,1,0,0
0,-459.76,-3.13183,1.48093,0.923168,0.257429,2.81539,1.46731,1.38323,1,0,0
0,-464.995,-8.6716,1.49573,0.990847,0.238383,2.53572,1.38732,1.46744,1,0,0
0,-466.986,-7.27614,1.45166,0.980915,0.167144,2.59126,1.36129,1.34762,1,0,0
0,-456.935,-1.20849,1.4997,1.05179,0.260021,2.66098,1.49727,1.37274,1,0,0
0,-460.257,-3.55915,1.49004,1.10832,0.251442,2.7185,1.63005,1.37842,1,0,0
0,-460.382,-1.72996,1.48761,0.974445,0.301047,2.59323,1.43705,1.3651,1,0,0
0,-460.705,-2.88365,1.41599,0.975539,0.219239,2.5912,1.50805,1.33958,1,0,0
0,-461.42,-2.87318,1.46614,1.01706,0.271679,2.64794,1.33687,1.32122,1,0,0
